set,value
s148,0.9547414183616638
s149,0.571526050567627
s1410,0.6391509771347046
s1411,0.2362939417362213
s1412,0.2809267044067383
s1413,0.7525884509086609
s156,0.9419873952865601
s157,0.30810847878456116
s158,0.9722043871879578
s159,0.7867670059204102
s1510,0.5074630975723267
s1511,0.1625782698392868
s1512,0.1136305034160614
s1513,0.6449515223503113
s167,0.7962878346443176
s168,0.9846087098121643
s169,0.8434516191482544
s1610,0.8634895086288452
s1611,0.5242727994918823
s1612,0.8536187410354614
s1613,0.984529435634613
s178,0.9637993574142456
s179,0.5200222730636597
s1710,0.5004953145980835
s1711,0.16244597733020782
s1712,0.10787130147218704
s1713,0.5859186053276062
s189,0.9879583120346069
s1810,0.9805516004562378
s1811,0.9660252928733826
s1812,0.9835779666900635
s1813,0.9965718984603882
s1910,0.7278624176979065
s1911,0.6483972668647766
s1912,0.4441254138946533
s1913,0.9417948126792908
s11011,0.25139111280441284
s11012,0.14312414824962616
s11013,0.929828941822052
s11112,0.1632397174835205
s11113,0.7014361023902893
s11213,0.8212857842445374
s234,0.0012052387464791536
s235,0.0045654247514903545
s236,0.009367660619318485
s237,0.001490138121880591
s238,0.09216496348381042
s239,0.0013619611272588372
s2310,0.0021390609908849
s2311,0.0002984844904858619
s2312,0.00044466654071584344
s2313,0.20192091166973114
s245,0.004332376178354025
s246,0.008728228509426117
s247,0.004294667858630419
s248,0.04250350594520569
s249,0.00377403455786407
s2410,0.0017476341454312205
s2411,0.00021009400370530784
s2412,0.0003074711421504617
s2413,0.08543629199266434
s256,0.013440785929560661
s257,0.005069442093372345
s258,0.13934728503227234
s259,0.006089815869927406
s2510,0.002108412329107523
s2511,0.00029678927967324853
s2512,0.00029970210744068027
s2513,0.159319207072258
s267,0.0022349569480866194
s268,0.10916993767023087
s269,0.00341469282284379
s2610,0.0009685663972049952
s2611,0.00027663446962833405
s2612,0.009763033129274845
s2613,0.27163198590278625
s278,0.03662599250674248
s279,0.0011719245230779052
s2710,0.0016697081737220287
s2711,0.00023771407722961158
s2712,5.961642091278918e-05
s2713,0.07237447053194046
s289,0.14259874820709229
s2810,0.08344732969999313
s2811,0.10680690407752991
s2812,0.298758864402771
s2813,0.7459162473678589
s2910,0.002324039349332452
s2911,0.0032043461687862873
s2912,0.0009863447630777955
s2913,0.2696657180786133
s21011,0.0002404795231996104
s21012,9.140302427113056e-05
s21013,0.18530534207820892
s21112,0.00011785164679167792
s21113,0.020085517317056656
s21213,0.09910420328378677
s345,0.014824493788182735
s346,0.002860489534214139
s347,0.004631246440112591
s348,0.08759967982769012
s349,0.0061540245078504086
s3410,0.0008603839669376612
s3411,5.5627253459533677e-05
s3412,7.446386734955013e-05
s3413,0.10128067433834076
s356,0.016702791675925255
s357,0.0031104369554668665
s358,0.12871983647346497
s359,0.009070707485079765
s3510,0.0044289231300354
s3511,0.0005399228539317846
s3512,0.0004919776692986488
s3513,0.157827228307724
s367,0.0018793800845742226
s368,0.20644359290599823
s369,0.005556234624236822
s3610,0.00337047572247684
s3611,0.0008528403704985976
s3612,0.015563343651592731
s3613,0.37976500391960144
s378,0.054085176438093185
s379,0.0011967017780989408
s3710,0.001979435794055462
s3711,0.00019336954574100673
s3712,3.211539296898991e-05
s3713,0.052059490233659744
s389,0.15937207639217377
s3810,0.2061593234539032
s3811,0.21680352091789246
s3812,0.47489485144615173
s3813,0.8041679263114929
s3910,0.0027631877455860376
s3911,0.005754707381129265
s3912,0.0014789709821343422
s3913,0.2647446095943451
s31011,0.0003068904916290194
s31012,0.0001155576974269934
s31013,0.35801345109939575
s31112,0.00022717969841323793
s31113,0.04335017129778862
s31213,0.20505809783935547
s456,0.01608532853424549
s457,0.005092601757496595
s458,0.14043590426445007
s459,0.03899688646197319
s4510,0.0024507595226168633
s4511,0.0003898732829838991
s4512,0.00061497010756284
s4513,0.13093911111354828
s467,0.007465500850230455
s468,0.14287462830543518
s469,0.011911915615200996
s4610,0.0021227234974503517
s4611,0.00026128379977308214
s4612,0.0070684365928173065
s4613,0.29262199997901917
s478,0.04770009592175484
s479,0.002067370107397437
s4710,0.006180496886372566
s4711,0.0004471256979741156
s4712,0.0002472885826136917
s4713,0.1346646398305893
s489,0.2815544307231903
s4810,0.09520406275987625
s4811,0.0935431718826294
s4812,0.3402289152145386
s4813,0.7474525570869446
s4910,0.005088091362267733
s4911,0.006469040177762508
s4912,0.0038943567778915167
s4913,0.43935316801071167
s41011,0.00031465961365029216
s41012,8.359351340914145e-05
s41013,0.26115813851356506
s41112,9.657691407483071e-05
s41113,0.04499826952815056
s41213,0.10890531539916992
s567,0.011839539743959904
s568,0.39651694893836975
s569,0.041975803673267365
s5610,0.010495408438146114
s5611,0.0019272976787760854
s5612,0.02149268053472042
s5613,0.28031066060066223
s578,0.05709530785679817
s579,0.01254698820412159
s5710,0.007544316351413727
s5711,0.001440343912690878
s5712,0.0006832284270785749
s5713,0.15548758208751678
s589,0.0882854014635086
s5810,0.21853922307491302
s5811,0.29103198647499084
s5812,0.5144286751747131
s5813,0.8307610750198364
s5910,0.014989756047725677
s5911,0.01787620410323143
s5912,0.007403550203889608
s5913,0.6105397343635559
s51011,0.0006536624277941883
s51012,0.00019836207502521574
s51013,0.4101567268371582
s51112,0.0004987881984561682
s51113,0.10959745198488235
s51213,0.23196280002593994
s678,0.1601087898015976
s679,0.005863281898200512
s6710,0.0029288737569004297
s6711,0.0007390923565253615
s6712,0.002802545204758644
s6713,0.17416267096996307
s689,0.3302787244319916
s6810,0.38209831714630127
s6811,0.3099510073661804
s6812,0.6162388324737549
s6813,0.7274421453475952
s6910,0.013644430786371231
s6911,0.011694018729031086
s6912,0.057509198784828186
s6913,0.457113116979599
s61011,0.0005910576437599957
s61012,0.003401849651709199
s61013,0.4927271604537964
s61112,0.002001273911446333
s61113,0.1314752846956253
s61213,0.46263939142227173
s789,0.2311222106218338
s7810,0.2465374916791916
s7811,0.16465042531490326
s7812,0.3888041377067566
s7813,0.6825634837150574
s7910,0.0037389621138572693
s7911,0.0028434377163648605
s7912,0.002029126277193427
s7913,0.13424772024154663
s71011,0.0004172218032181263
s71012,7.680353155592456e-05
s71013,0.33944159746170044
s71112,0.00024397819652222097
s71113,0.033976733684539795
s71213,0.069425068795681
s8910,0.44004085659980774
s8911,0.43654492497444153
s8912,0.6651114821434021
s8913,0.812053918838501
s81011,0.2512255311012268
s81012,0.6330008506774902
s81013,0.8790888786315918
s81112,0.5759117007255554
s81113,0.8903107047080994
s81213,0.8612440824508667
s91011,0.0052841659635305405
s91012,0.0017396830953657627
s91013,0.3303276300430298
s91112,0.0033388750161975622
s91113,0.19298440217971802
s91213,0.1792525202035904
s101112,0.0002021687978412956
s101113,0.027945157140493393
s101213,0.24955575168132782
s111213,0.04466523602604866
s0123,0.5511279702186584
s0124,0.3260546922683716
s0125,0.4732736647129059
s0126,0.8515347838401794
s0127,0.38162994384765625
s0128,0.9712041616439819
s0129,0.4619467258453369
s01210,0.6083521842956543
s01211,0.18065038323402405
s01212,0.2377096712589264
s01213,0.7353363633155823
s0134,0.7135851383209229
s0135,0.3884548246860504
s0136,0.8522527813911438
s0137,0.30216819047927856
s0138,0.9505563974380493
s0139,0.3989273011684418
s01310,0.6045318841934204
s01311,0.21505072712898254
s01312,0.26301607489585876
s01313,0.6917309761047363
s0145,0.5738439559936523
s0146,0.9055761098861694
s0147,0.6072263717651367
s0148,0.9547414183616638
s0149,0.571526050567627
s01410,0.6391509771347046
s01411,0.2362939417362213
s01412,0.2809267044067383
s01413,0.7525884509086609
s0156,0.9419873952865601
s0157,0.30810847878456116
s0158,0.9722043871879578
s0159,0.7867670059204102
s01510,0.5074630975723267
s01511,0.1625782698392868
s01512,0.1136305034160614
s01513,0.6449515223503113
s0167,0.7962878346443176
s0168,0.9846087098121643
s0169,0.8434516191482544
s01610,0.8634895086288452
s01611,0.5242727994918823
s01612,0.8536187410354614
s01613,0.984529435634613
s0178,0.9637993574142456
s0179,0.5200222730636597
s01710,0.5004953145980835
s01711,0.16244597733020782
s01712,0.10787130147218704
s01713,0.5859186053276062
s0189,0.9879583120346069
s01810,0.9805516004562378
s01811,0.9660252928733826
s01812,0.9835779666900635
s01813,0.9965718984603882
s01910,0.7278624176979065
s01911,0.6483972668647766
s01912,0.4441254138946533
s01913,0.9417948126792908
s011011,0.25139111280441284
s011012,0.14312414824962616
s011013,0.929828941822052
s011112,0.1632397174835205
s011113,0.7014361023902893
s011213,0.8212857842445374
s0234,0.0012052387464791536
s0235,0.0045654247514903545
s0236,0.009367660619318485
s0237,0.001490138121880591
s0238,0.09216496348381042
s0239,0.0013619611272588372
s02310,0.0021390609908849
s02311,0.0002984844904858619
s02312,0.00044466654071584344
s02313,0.20192091166973114
s0245,0.004332376178354025
s0246,0.008728228509426117
s0247,0.004294667858630419
s0248,0.04250350594520569
s0249,0.00377403455786407
s02410,0.0017476341454312205
s02411,0.00021009400370530784
s02412,0.0003074711421504617
s02413,0.08543629199266434
s0256,0.013440785929560661
s0257,0.005069442093372345
s0258,0.13934728503227234
s0259,0.006089815869927406
s02510,0.002108412329107523
s02511,0.00029678927967324853
s02512,0.00029970210744068027
s02513,0.159319207072258
s0267,0.0022349569480866194
s0268,0.10916993767023087
s0269,0.00341469282284379
s02610,0.0009685663972049952
s02611,0.00027663446962833405
s02612,0.009763033129274845
s02613,0.27163198590278625
s0278,0.03662599250674248
s0279,0.0011719245230779052
s02710,0.0016697081737220287
s02711,0.00023771407722961158
s02712,5.961642091278918e-05
s02713,0.07237447053194046
s0289,0.14259874820709229
s02810,0.08344732969999313
s02811,0.10680690407752991
s02812,0.298758864402771
s02813,0.7459162473678589
s02910,0.002324039349332452
s02911,0.0032043461687862873
s02912,0.0009863447630777955
s02913,0.2696657180786133
s021011,0.0002404795231996104
s021012,9.140302427113056e-05
s021013,0.18530534207820892
s021112,0.00011785164679167792
s021113,0.020085517317056656
s021213,0.09910420328378677
s0345,0.014824493788182735
s0346,0.002860489534214139
s0347,0.004631246440112591
s0348,0.08759967982769012
s0349,0.0061540245078504086
s03410,0.0008603839669376612
s03411,5.5627253459533677e-05
s03412,7.446386734955013e-05
s03413,0.10128067433834076
s0356,0.016702791675925255
s0357,0.0031104369554668665
s0358,0.12871983647346497
s0359,0.009070707485079765
s03510,0.0044289231300354
s03511,0.0005399228539317846
s03512,0.0004919776692986488
s03513,0.157827228307724
s0367,0.0018793800845742226
s0368,0.20644359290599823
s0369,0.005556234624236822
s03610,0.00337047572247684
s03611,0.0008528403704985976
s03612,0.015563343651592731
s03613,0.37976500391960144
s0378,0.054085176438093185
s0379,0.0011967017780989408
s03710,0.001979435794055462
s03711,0.00019336954574100673
s03712,3.211539296898991e-05
s03713,0.052059490233659744
s0389,0.15937207639217377
s03810,0.2061593234539032
s03811,0.21680352091789246
s03812,0.47489485144615173
s03813,0.8041679263114929
s03910,0.0027631877455860376
s03911,0.005754707381129265
s03912,0.0014789709821343422
s03913,0.2647446095943451
s031011,0.0003068904916290194
s031012,0.0001155576974269934
s031013,0.35801345109939575
s031112,0.00022717969841323793
s031113,0.04335017129778862
s031213,0.20505809783935547
s0456,0.01608532853424549
s0457,0.005092601757496595
s0458,0.14043590426445007
s0459,0.03899688646197319
s04510,0.0024507595226168633
s04511,0.0003898732829838991
s04512,0.00061497010756284
s04513,0.13093911111354828
s0467,0.007465500850230455
s0468,0.14287462830543518
s0469,0.011911915615200996
s04610,0.0021227234974503517
s04611,0.00026128379977308214
s04612,0.0070684365928173065
s04613,0.29262199997901917
s0478,0.04770009592175484
s0479,0.002067370107397437
s04710,0.006180496886372566
s04711,0.0004471256979741156
s04712,0.0002472885826136917
s04713,0.1346646398305893
s0489,0.2815544307231903
s04810,0.09520406275987625
s04811,0.0935431718826294
s04812,0.3402289152145386
s04813,0.7474525570869446
s04910,0.005088091362267733
s04911,0.006469040177762508
s04912,0.0038943567778915167
s04913,0.43935316801071167
s041011,0.00031465961365029216
s041012,8.359351340914145e-05
s041013,0.26115813851356506
s041112,9.657691407483071e-05
s041113,0.04499826952815056
s041213,0.10890531539916992
s0567,0.011839539743959904
s0568,0.39651694893836975
s0569,0.041975803673267365
s05610,0.010495408438146114
s05611,0.0019272976787760854
s05612,0.02149268053472042
s05613,0.28031066060066223
s0578,0.05709530785679817
s0579,0.01254698820412159
s05710,0.007544316351413727
s05711,0.001440343912690878
s05712,0.0006832284270785749
s05713,0.15548758208751678
s0589,0.0882854014635086
s05810,0.21853922307491302
s05811,0.29103198647499084
s05812,0.5144286751747131
s05813,0.8307610750198364
s05910,0.014989756047725677
s05911,0.01787620410323143
s05912,0.007403550203889608
s05913,0.6105397343635559
s051011,0.0006536624277941883
s051012,0.00019836207502521574
s051013,0.4101567268371582
s051112,0.0004987881984561682
s051113,0.10959745198488235
s051213,0.23196280002593994
s0678,0.1601087898015976
s0679,0.005863281898200512
s06710,0.0029288737569004297
s06711,0.0007390923565253615
s06712,0.002802545204758644
s06713,0.17416267096996307
s0689,0.3302787244319916
s06810,0.38209831714630127
s06811,0.3099510073661804
s06812,0.6162388324737549
s06813,0.7274421453475952
s06910,0.013644430786371231
s06911,0.011694018729031086
s06912,0.057509198784828186
s06913,0.457113116979599
s061011,0.0005910576437599957
s061012,0.003401849651709199
s061013,0.4927271604537964
s061112,0.002001273911446333
s061113,0.1314752846956253
s061213,0.46263939142227173
s0789,0.2311222106218338
s07810,0.2465374916791916
s07811,0.16465042531490326
s07812,0.3888041377067566
s07813,0.6825634837150574
s07910,0.0037389621138572693
s07911,0.0028434377163648605
s07912,0.002029126277193427
s07913,0.13424772024154663
s071011,0.0004172218032181263
s071012,7.680353155592456e-05
s071013,0.33944159746170044
s071112,0.00024397819652222097
s071113,0.033976733684539795
s071213,0.069425068795681
s08910,0.44004085659980774
s08911,0.43654492497444153
s08912,0.6651114821434021
s08913,0.812053918838501
s081011,0.2512255311012268
s081012,0.6330008506774902
s081013,0.8790888786315918
s081112,0.5759117007255554
s081113,0.8903107047080994
s081213,0.8612440824508667
s091011,0.0052841659635305405
s091012,0.0017396830953657627
s091013,0.3303276300430298
s091112,0.0033388750161975622
s091113,0.19298440217971802
s091213,0.1792525202035904
s0101112,0.0002021687978412956
s0101113,0.027945157140493393
s0101213,0.24955575168132782
s0111213,0.04466523602604866
s1234,0.5017540454864502
s1235,0.6238034963607788
s1236,0.8958197236061096
s1237,0.5216476917266846
s1238,0.9805681109428406
s1239,0.5653937458992004
s12310,0.7104926109313965
s12311,0.2532999515533447
s12312,0.333097368478775
s12313,0.8317422270774841
s1245,0.4472607672214508
s1246,0.7836578488349915
s1247,0.48980098962783813
s1248,0.922498881816864
s1249,0.4171326756477356
s12410,0.4685356914997101
s12411,0.10470949858427048
s12412,0.1339375078678131
s12413,0.5765426754951477
s1256,0.9231754541397095
s1257,0.3300810754299164
s1258,0.9574657082557678
s1259,0.7245787978172302
s12510,0.48010775446891785
s12511,0.13578744232654572
s12512,0.1264670193195343
s12513,0.6409611701965332
s1267,0.8196437358856201
s1268,0.984166145324707
s1269,0.8231292963027954
s12610,0.89445561170578
s12611,0.5775569677352905
s12612,0.892911970615387
s12613,0.9836851358413696
s1278,0.9459294080734253
s1279,0.40020114183425903
s12710,0.5694912672042847
s12711,0.17769503593444824
s12712,0.14450733363628387
s12713,0.5242221355438232
s1289,0.9794864654541016
s12810,0.9773882031440735
s12811,0.9662020802497864
s12812,0.9841280579566956
s12813,0.996547281742096
s12910,0.7456063032150269
s12911,0.6252030730247498
s12912,0.42206963896751404
s12913,0.9224976897239685
s121011,0.29704391956329346
s121012,0.17525453865528107
s121013,0.9067893028259277
s121112,0.15266118943691254
s121113,0.6258147954940796
s121213,0.7651781439781189
s1345,0.6704275608062744
s1346,0.9326216578483582
s1347,0.7366839051246643
s1348,0.9631341099739075
s1349,0.6268746256828308
s13410,0.730868935585022
s13411,0.35808032751083374
s13412,0.41623005270957947
s13413,0.7987106442451477
s1356,0.9152737855911255
s1357,0.1644047200679779
s1358,0.9510998129844666
s1359,0.6104506850242615
s13510,0.4844517111778259
s13511,0.1471630036830902
s13512,0.09496354311704636
s13513,0.5000672936439514
s1367,0.7666352391242981
s1368,0.976073145866394
s1369,0.7955050468444824
s13610,0.8725963234901428
s13611,0.554259717464447
s13612,0.9061853885650635
s13613,0.9768646359443665
s1378,0.9389427900314331
s1379,0.3837457597255707
s13710,0.5214017033576965
s13711,0.16486626863479614
s13712,0.10696295648813248
s13713,0.47449517250061035
s1389,0.9749141931533813
s13810,0.9618532657623291
s13811,0.946108877658844
s13812,0.9716607928276062
s13813,0.9938606023788452
s13910,0.700539231300354
s13911,0.596405565738678
s13912,0.35620129108428955
s13913,0.9000414609909058
s131011,0.3047237992286682
s131012,0.17186865210533142
s131013,0.8873968720436096
s131112,0.18062518537044525
s131113,0.5744742155075073
s131213,0.73123699426651
s1456,0.950452983379364
s1457,0.4458602964878082
s1458,0.9651433229446411
s1459,0.8627298474311829
s14510,0.45467492938041687
s14511,0.13671161234378815
s14512,0.1697990447282791
s14513,0.6921392679214478
s1467,0.8843020796775818
s1468,0.9811193943023682
s1469,0.8760464191436768
s14610,0.8896395564079285
s14611,0.5386242866516113
s14612,0.9297621846199036
s14613,0.983039140701294
s1478,0.9372581839561462
s1479,0.6080061197280884
s14710,0.7468900084495544
s14711,0.32699936628341675
s14712,0.30038923025131226
s14713,0.7001298069953918
s1489,0.9770673513412476
s14810,0.9490400552749634
s14811,0.9408166408538818
s14812,0.9748724699020386
s14813,0.9944450259208679
s14910,0.7245070338249207
s14911,0.6565077900886536
s14912,0.5209155678749084
s14913,0.9301881790161133
s141011,0.4195767343044281
s141012,0.1599661111831665
s141013,0.9054867029190063
s141112,0.17665931582450867
s141113,0.6620756387710571
s141213,0.7838402986526489
s1567,0.8847802877426147
s1568,0.9837591648101807
s1569,0.9860625863075256
s15610,0.9336636066436768
s15611,0.7272042632102966
s15612,0.9530492424964905
s15613,0.9789996147155762
s1578,0.9236259460449219
s1579,0.6555434465408325
s15710,0.5688566565513611
s15711,0.18388286232948303
s15712,0.11578789353370667
s15713,0.5015104413032532
s1589,0.9525803327560425
s15810,0.9721101522445679
s15811,0.9619390964508057
s15812,0.9814225435256958
s15813,0.9943546056747437
s15910,0.8483198881149292
s15911,0.8328455090522766
s15912,0.6842984557151794
s15913,0.967358410358429
s151011,0.18856710195541382
s151012,0.08373339474201202
s151013,0.8734750151634216
s151112,0.13641588389873505
s151113,0.6242000460624695
s151213,0.6832443475723267
s1678,0.9821537733078003
s1679,0.898554265499115
s16710,0.8291547894477844
s16711,0.47458818554878235
s16712,0.7777503728866577
s16713,0.964576244354248
s1689,0.9924076199531555
s16810,0.989788293838501
s16811,0.971845269203186
s16812,0.9929036498069763
s16813,0.9972092509269714
s16910,0.9567851424217224
s16911,0.923082172870636
s16912,0.9558284878730774
s16913,0.9951887130737305
s161011,0.5955971479415894
s161012,0.8698678612709045
s161013,0.9900243282318115
s161112,0.6635575294494629
s161113,0.9395378232002258
s161213,0.9797614812850952
s1789,0.9817692041397095
s17810,0.9756681323051453
s17811,0.9565235376358032
s17812,0.9791511297225952
s17813,0.993257999420166
s17910,0.6763309240341187
s17911,0.4482300877571106
s17912,0.49268582463264465
s17913,0.8939679265022278
s171011,0.3318101465702057
s171012,0.124488964676857
s171013,0.857024073600769
s171112,0.13687853515148163
s171113,0.6115123629570007
s171213,0.6237765550613403
s18910,0.9908847212791443
s18911,0.9874745607376099
s18912,0.9937113523483276
s18913,0.9966613054275513
s181011,0.972729504108429
s181012,0.9868260025978088
s181013,0.9967941641807556
s181112,0.9806361794471741
s181113,0.9955464601516724
s181213,0.9954120516777039
s191011,0.6665505766868591
s191012,0.5357192754745483
s191013,0.9717321395874023
s191112,0.5447432994842529
s191113,0.9209960699081421
s191213,0.9019535183906555
s1101112,0.21740129590034485
s1101113,0.8451521396636963
s1101213,0.9218810796737671
s1111213,0.6862348318099976
s2345,0.0040378631092607975
s2346,0.006399137433618307
s2347,0.0025769274216145277
s2348,0.05293957516551018
s2349,0.0016010457184165716
s23410,0.0011605913750827312
s23411,0.00020649108046200126
s23412,0.0003763290587812662
s23413,0.09151989966630936
s2356,0.02012946456670761
s2357,0.00537232868373394
s2358,0.20376288890838623
s2359,0.01433598529547453
s23510,0.0033756690099835396
s23511,0.0004153249610681087
s23512,0.00031890059472061694
s23513,0.20553193986415863
s2367,0.004972526337951422
s2368,0.17225702106952667
s2369,0.005289715249091387
s23610,0.0032392030116170645
s23611,0.0008881005924195051
s23612,0.01827980764210224
s23613,0.3789230287075043
s2378,0.05244944244623184
s2379,0.0017764796502888203
s23710,0.002103090286254883
s23711,0.0003555267467163503
s23712,0.00011772782454499975
s23713,0.11090987175703049
s2389,0.17130227386951447
s23810,0.16609902679920197
s23811,0.20189455151557922
s23812,0.420502245426178
s23813,0.7872781157493591
s23910,0.005123446229845285
s23911,0.0061579919420182705
s23912,0.002018583007156849
s23913,0.3206751048564911
s231011,0.0004616333753801882
s231012,0.0001958301436388865
s231013,0.327844500541687
s231112,0.0002945138840004802
s231113,0.04181216284632683
s231213,0.1925191581249237
s2456,0.012509391643106937
s2457,0.004447416868060827
s2458,0.09671150892972946
s2459,0.0335846021771431
s24510,0.0016907756216824055
s24511,0.00034109866828657687
s24512,0.0003356312809046358
s24513,0.09303738176822662
s2467,0.010289931669831276
s2468,0.07710447907447815
s2469,0.008218536153435707
s24610,0.002958492608740926
s24611,0.0006169634289108217
s24612,0.010284800082445145
s24613,0.15316875278949738
s2478,0.049687713384628296
s2479,0.005600762087851763
s24710,0.003438236890360713
s24711,0.0007409836980514228
s24712,0.000305851805023849
s24713,0.1052762046456337
s2489,0.14388951659202576
s24810,0.07257038354873657
s24811,0.10415507107973099
s24812,0.22965945303440094
s24813,0.621834397315979
s24910,0.006636007223278284
s24911,0.008482704870402813
s24912,0.0042240251787006855
s24913,0.2887813150882721
s241011,0.0004694368690252304
s241012,0.00012006931501673535
s241013,0.23521412909030914
s241112,0.00020770670380443335
s241113,0.039100125432014465
s241213,0.09543427079916
s2567,0.009714492596685886
s2568,0.28968068957328796
s2569,0.02151413820683956
s25610,0.005273671355098486
s25611,0.0010827674996107817
s25612,0.014270458370447159
s25613,0.21554189920425415
s2578,0.061958905309438705
s2579,0.006414018105715513
s25710,0.006979729514569044
s25711,0.0014641945017501712
s25712,0.0006474670954048634
s25713,0.1287350058555603
s2589,0.060273122042417526
s25810,0.14179153740406036
s25811,0.1948504000902176
s25812,0.4244178235530853
s25813,0.7828248143196106
