set,value
s111213,0.0062430561520159245
s0123,0.0003525662177708
s0124,8.324672671733424e-05
s0125,3.6214751162333414e-06
s0126,0.021373795345425606
s0127,0.0020592198707163334
s0128,0.000504401046782732
s0129,0.01057850569486618
s01210,7.63651987654157e-05
s01211,0.000222688089706935
s01212,0.0004565793788060546
s01213,0.0013598158257082105
s0134,0.0004959251382388175
s0135,3.1387506169267e-05
s0136,0.01288633607327938
s0137,0.01765446551144123
s0138,0.0032310758251696825
s0139,0.024945514276623726
s01310,0.000868822040501982
s01311,0.004094839561730623
s01312,0.005299552343785763
s01313,0.012199955061078072
s0145,3.413249214645475e-05
s0146,0.006027989089488983
s0147,0.002492688363417983
s0148,0.0003652919258456677
s0149,0.005006980150938034
s01410,0.0010431442642584443
s01411,0.00046863954048603773
s01412,0.0004713544622063637
s01413,0.0010411265539005399
s0156,0.0015716662164777517
s0157,0.00043219991493970156
s0158,6.759433745173737e-05
s0159,0.0019081501523032784
s01510,5.196635902393609e-05
s01511,3.763672066270374e-05
s01512,3.199488128302619e-05
s01513,0.00011027370783267543
s0167,0.014543560333549976
s0168,0.016910839825868607
s0169,0.04268438741564751
s01610,0.0037794269155710936
s01611,0.007740105502307415
s01612,0.006430141162127256
s01613,0.03614190220832825
s0178,0.00907572079449892
s0179,0.02181396074593067
s01710,0.0038365190848708153
s01711,0.01252991333603859
s01712,0.013055559247732162
s01713,0.01798126846551895
s0189,0.016948286443948746
s01810,0.0005384165560826659
s01811,0.00333376694470644
s01812,0.0017771862912923098
s01813,0.004839821252971888
s01910,0.021802620962262154
s01911,0.03070707805454731
s01912,0.024248387664556503
s01913,0.02040700614452362
s011011,0.000602434971369803
s011012,0.0007077762857079506
s011013,0.002580648986622691
s011112,0.004033688455820084
s011113,0.008649629540741444
s011213,0.012856167741119862
s0234,6.46902117296122e-05
s0235,6.760817996109836e-06
s0236,0.018621772527694702
s0237,0.0009327324223704636
s0238,0.0003512747643981129
s0239,0.005683723371475935
s02310,4.790211096405983e-05
s02311,0.00016573969332966954
s02312,0.00027551184757612646
s02313,0.000855226768180728
s0245,2.959625817311462e-05
s0246,0.019669314846396446
s0247,0.0003128463577013463
s0248,0.00013388368824962527
s0249,0.0032021217048168182
s02410,0.00022639927919954062
s02411,0.00010407960508018732
s02412,0.00011263990018051118
s02413,0.00038822012720629573
s0256,0.0011699481401592493
s0257,5.796817276859656e-05
s0258,2.2947348043089733e-05
s0259,0.0004943516105413437
s02510,2.1589696189039387e-05
s02511,1.5708010323578492e-05
s02512,1.3393991139309946e-05
s02513,3.349446342326701e-05
s0267,0.018939081579446793
s0268,0.022518914192914963
s0269,0.0753110870718956
s02610,0.007473599631339312
s02611,0.014557521790266037
s02612,0.011301877908408642
s02613,0.07494007050991058
s0278,0.0008380064973607659
s0279,0.005778779741376638
s02710,0.00022916978923603892
s02711,0.0007344118203036487
s02712,0.0010913111036643386
s02713,0.0018453167285770178
s0289,0.005304398015141487
s02810,6.87582723912783e-05
s02811,0.00048349204007536173
s02812,0.00030098529532551765
s02813,0.0009504869231022894
s02910,0.005004860460758209
s02911,0.01094062253832817
s02912,0.007731863763183355
s02913,0.006358310580253601
s021011,5.5941418395377696e-05
s021012,8.64244211697951e-05
s021013,0.0003476484271232039
s021112,0.00035905741970054805
s021113,0.0010086287511512637
s021213,0.0012642598012462258
s0345,1.8740989617072046e-05
s0346,0.008039637468755245
s0347,0.00014446118439082056
s0348,8.489775791531429e-05
s0349,0.0018886257894337177
s03410,0.0003613351727835834
s03411,0.00013704216689802706
s03412,9.308978042099625e-05
s03413,0.0003511012182570994
s0356,0.002205238211899996
s0357,6.628095434280112e-05
s0358,3.4905355278169736e-05
s0359,0.0012683500535786152
s03510,3.706875577336177e-05
s03511,3.1396881240652874e-05
s03512,1.8349946913076565e-05
s03513,5.4158008424565196e-05
s0367,0.012012423016130924
s0368,0.015685921534895897
s0369,0.04261363297700882
s03610,0.004940332379192114
s03611,0.009676258079707623
s03612,0.008303351700305939
s03613,0.05309239402413368
s0378,0.0013471134006977081
s0379,0.0053549897857010365
s03710,0.00046427641063928604
s03711,0.002169044455513358
s03712,0.0013526150723919272
s03713,0.004441115539520979
s0389,0.007799866143614054
s03810,0.0001335432316409424
s03811,0.0013865312794223428
s03812,0.0005029593012295663
s03813,0.003016896080225706
s03910,0.011530507355928421
s03911,0.01571550779044628
s03912,0.011185286566615105
s03913,0.012796401046216488
s031011,0.0001199992693727836
s031012,0.00013809594383928925
s031013,0.0008677315199747682
s031112,0.0011058581294491887
s031113,0.004142622463405132
s031213,0.004242258612066507
s0456,0.0034789552446454763
s0457,6.474698602687567e-05
s0458,4.043921217089519e-05
s0459,0.0009737454820424318
s04510,4.62118950963486e-05
s04511,4.408067252370529e-05
s04512,3.022995042556431e-05
s04513,8.316622552229092e-05
s0467,0.00797654502093792
s0468,0.010991090908646584
s0469,0.016580790281295776
s04610,0.012311158701777458
s04611,0.004770443309098482
s04612,0.004586752038449049
s04613,0.020728711038827896
s0478,0.0002500853152014315
s0479,0.0019903616048395634
s04710,0.0006936577265150845
s04711,0.0004227574681863189
s04712,0.00018015647947322577
s04713,0.0008699039462953806
s0489,0.0011503928108140826
s04810,0.00038169315666891634
s04811,0.00026403352967463434
s04812,8.932891068980098e-05
s04813,0.0004096257034689188
s04910,0.0047334604896605015
s04911,0.005491673015058041
s04912,0.0021327114664018154
s04913,0.0024702269583940506
s041011,0.0003919287119060755
s041012,0.0006733924965374172
s041013,0.001831517554819584
s041112,0.00028848310466855764
s041113,0.0008195062400773168
s041213,0.0006241932860575616
s0567,0.002428576583042741
s0568,0.0028818983118981123
s0569,0.009610704146325588
s05610,0.0027847704477608204
s05611,0.0015325903659686446
s05612,0.0016600254457443953
s05613,0.01620233617722988
s0578,8.122171129798517e-05
s0579,0.002270902507007122
s05710,9.949856030289084e-05
s05711,0.00013851156109012663
s05712,7.938299677334726e-05
s05713,0.00024363464035559446
s0589,0.0012169467518106103
s05810,5.6582419347250834e-05
s05811,8.262053597718477e-05
s05812,3.0837301892461255e-05
s05813,0.00011099274706793949
s05910,0.002401371719315648
s05911,0.003414168721064925
s05912,0.0014922412810847163
s05913,0.0013152261963114142
s051011,6.716726784361526e-05
s051012,6.349038449116051e-05
s051013,0.0002176744310418144
s051112,5.422541289590299e-05
s051113,0.00011053904017899185
s051213,6.789599865442142e-05
s0678,0.046006739139556885
s0679,0.05344729125499725
s06710,0.004367811605334282
s06711,0.01097257249057293
s06712,0.00715800141915679
s06713,0.036127906292676926
s0689,0.051082707941532135
s06810,0.006751592271029949
s06811,0.016865303739905357
s06812,0.010469038970768452
s06813,0.06434246897697449
s06910,0.03941880911588669
s06911,0.06933362036943436
s06912,0.021136648952960968
s06913,0.06504765152931213
s061011,0.0043732482008636
s061012,0.0031270331237465143
s061013,0.014159183949232101
s061112,0.004763948265463114
s061113,0.022247396409511566
s061213,0.06780751049518585
s0789,0.010620865039527416
s07810,0.0006157103925943375
s07811,0.0035979177337139845
s07812,0.001704880502074957
s07813,0.007151143159717321
s07910,0.00738866301253438
s07911,0.006792834028601646
s07912,0.005430251359939575
s07913,0.010148764587938786
s071011,0.0004896988393738866
s071012,0.0005064259166829288
s071013,0.0016396869905292988
s071112,0.002451383275911212
s071113,0.004599775653332472
s071213,0.006356201600283384
s08910,0.01068081334233284
s08911,0.01653716154396534
s08912,0.008686374872922897
s08913,0.014568972401320934
s081011,0.0002812636666931212
s081012,0.0001437861646991223
s081013,0.0008735662559047341
s081112,0.001335701672360301
s081113,0.004283472895622253
s081213,0.005555890500545502
s091011,0.02499532327055931
s091012,0.01485550869256258
s091013,0.015288867056369781
s091112,0.024958660826086998
s091113,0.04012226313352585
s091213,0.021362343803048134
s0101112,0.00022864752099849284
s0101113,0.001055526896379888
s0101213,0.0013540617655962706
s0111213,0.0062430561520159245
s1234,9.849970228970051e-05
s1235,4.598507075570524e-06
s1236,0.023685717955231667
s1237,0.002137106843292713
s1238,0.0005450551980175078
s1239,0.011495262384414673
s12310,9.104279160965234e-05
s12311,0.0002624646876938641
s12312,0.0005382705712690949
s12313,0.0015376531518995762
s1245,1.6817402865854092e-05
s1246,0.019018270075321198
s1247,0.0008249735692515969
s1248,0.00015384201833512634
s1249,0.00404015090316534
s12410,0.00024106698401737958
s12411,8.270639955298975e-05
s12412,0.00010902564827119932
s12413,0.0003861471777781844
s1256,0.0008783081430010498
s1257,0.00018542594625614583
s1258,1.4273286979005206e-05
s1259,0.0007207579910755157
s12510,1.4197845302987844e-05
s12511,5.623139713861747e-06
s12512,4.903879926132504e-06
s12513,2.088075598294381e-05
s1267,0.0460691824555397
s1268,0.031243154779076576
s1269,0.08917420357465744
s12610,0.005976356100291014
s12611,0.013363153673708439
s12612,0.012067978270351887
s12613,0.07753363996744156
s1278,0.0015503738541156054
s1279,0.01202620379626751
s12710,0.0005336329923011363
s12711,0.001353933592326939
s12712,0.0019192107720300555
s12713,0.003125902730971575
s1289,0.0071249352768063545
s12810,0.00010264364391332492
s12811,0.00035788683453574777
s12812,0.0003736951039172709
s12813,0.000854065699968487
s12910,0.005568001419305801
s12911,0.023307843133807182
s12912,0.010006533935666084
s12913,0.006109626032412052
s121011,5.7904893765226007e-05
s121012,8.925836300477386e-05
s121013,0.0003628544509410858
s121112,0.00031749665504321456
s121113,0.0009273601463064551
s121213,0.0014323854120448232
s1345,4.083060775883496e-05
s1346,0.00633248733356595
s1347,0.002782379975542426
s1348,0.000390480097848922
s1349,0.0059702955186367035
s13410,0.0013314817333593965
s13411,0.0005972357466816902
s13412,0.0005867034196853638
s13413,0.0013165731215849519
s1356,0.0017016086494550109
s1357,0.00044294612598605454
s1358,7.387608638964593e-05
s1359,0.002206362783908844
s13510,6.337994273053482e-05
s13511,4.6523287892341614e-05
s13512,3.85601852030959e-05
s13513,0.00013293269148562104
s1367,0.014360123313963413
s1368,0.018758682534098625
s1369,0.04356938600540161
s13610,0.004012709483504295
s13611,0.008247874677181244
s13612,0.006916182581335306
s13613,0.03851672634482384
s1378,0.008371714502573013
s1379,0.019673965871334076
s13710,0.0041740043088793755
s13711,0.01377851516008377
s13712,0.014138630591332912
s13713,0.019358141347765923
s1389,0.01701112650334835
s13810,0.0005909089813940227
s13811,0.003576536662876606
s13812,0.001975653227418661
s13813,0.0051893251948058605
s13910,0.025632163509726524
s13911,0.03283147141337395
s13912,0.02761458046734333
s13913,0.023985793814063072
s131011,0.0007473230944015086
s131012,0.0008641978492960334
s131013,0.0032222254667431116
s131112,0.004950495902448893
s131113,0.010815493762493134
s131213,0.015529529191553593
s1456,0.002047436311841011
s1457,0.0002350132417632267
s1458,6.098636731621809e-05
s1459,0.001012727851048112
s14510,6.38171040918678e-05
s14511,4.8769092245493084e-05
s14512,4.4942724343854934e-05
s14513,9.336914081359282e-05
s1467,0.008991112932562828
s1468,0.009010511450469494
s1469,0.01285567507147789
s14610,0.0076718577183783054
s14611,0.0034907450899481773
s14612,0.0033223817590624094
s14613,0.015418434515595436
s1478,0.001518427743576467
s1479,0.005605107638984919
s14710,0.004395694006234407
s14711,0.0021206941455602646
s14712,0.001864166813902557
s14713,0.0030061074066907167
s1489,0.0024941200390458107
s14810,0.0008148038759827614
s14811,0.00046857353299856186
s14812,0.00024119394947774708
s14813,0.0005913094501011074
s14910,0.007276537362486124
s14911,0.01075126975774765
s14912,0.0035518119111657143
s14913,0.0034932103008031845
s141011,0.0008017034269869328
s141012,0.0011986392783001065
s141013,0.0021901552099734545
s141112,0.0005746780661866069
s141113,0.001235961215570569
s141213,0.0012272780295461416
s1567,0.005411047022789717
s1568,0.0026910339947789907
s1569,0.007859130389988422
s15610,0.001488478621467948
s15611,0.0008888181764632463
s15612,0.0010749559151008725
s15613,0.009913351386785507
s1578,0.0002703522623050958
s1579,0.0038891176227480173
s15710,0.0003162242646794766
s15711,0.0003663242678157985
s15712,0.0003894937108270824
s15713,0.0007884356309659779
s1589,0.0016302686417475343
s15810,6.994480645516887e-05
s15811,9.153353312285617e-05
s15812,5.099119880469516e-05
s15813,0.0001484910026192665
s15910,0.002034560078755021
s15911,0.004017326049506664
s15912,0.0016199841629713774
s15913,0.001229789457283914
s151011,6.04102824581787e-05
s151012,6.241364462766796e-05
s151013,0.00017008236318361014
s151112,4.954103860654868e-05
s151113,0.0001115689956350252
s151213,0.00010586767893983051
s1678,0.04030245169997215
s1679,0.07341548800468445
s16710,0.006005044560879469
s16711,0.01228810753673315
s16712,0.007691004313528538
s16713,0.03141626715660095
s1689,0.0779900923371315
s16810,0.006078837439417839
s16811,0.014985182322561741
s16812,0.009839269332587719
s16813,0.059424370527267456
s16910,0.03572496399283409
s16911,0.07673622667789459
s16912,0.02028905227780342
s16913,0.04951827973127365
s161011,0.00377926928922534
s161012,0.002231645630672574
s161013,0.009697847999632359
s161112,0.003967556171119213
s161113,0.017804890871047974
s161213,0.04807700589299202
s1789,0.02654540166258812
s17810,0.002207524375990033
s17811,0.009291124530136585
s17812,0.005908586550503969
s17813,0.013472049497067928
s17910,0.022334594279527664
s17911,0.027911102399230003
s17912,0.01888308860361576
s17913,0.026511600241065025
s171011,0.0037764287553727627
s171012,0.002762602409347892
s171013,0.005842177197337151
s171112,0.00916365161538124
s171113,0.012893051840364933
s171213,0.02507225051522255
s18910,0.013783943839371204
s18911,0.02531006559729576
s18912,0.014443444088101387
s18913,0.013674197718501091
s181011,0.0007792304968461394
s181012,0.0003698503423947841
s181013,0.0013207047013565898
s181112,0.0024889656342566013
s181113,0.004247001372277737
s181213,0.006541518960148096
s191011,0.05395952984690666
s191012,0.018911615014076233
s191013,0.015625009313225746
s191112,0.04059404507279396
s191113,0.04882621020078659
s191213,0.026957044377923012
s1101112,0.0007696579559706151
s1101113,0.0023304440546780825
s1101213,0.002981405006721616
s1111213,0.01025032252073288
s2345,2.4729426513658836e-05
s2346,0.016751835122704506
s2347,0.00030518308631144464
s2348,0.00011050567263737321
s2349,0.0023686590138822794
s23410,0.00018372600607108325
s23411,7.764618203509599e-05
s23412,8.321881614392623e-05
s23413,0.00028826689231209457
s2356,0.0009535365388728678
s2357,5.298617179505527e-05
s2358,2.114784911100287e-05
s2359,0.0003596462483983487
s23510,1.79543985723285e-05
s23511,1.1433464351284783e-05
s23512,9.517333637631964e-06
s23513,2.7052332370658405e-05
s2367,0.01782703772187233
s2368,0.01853804662823677
s2369,0.07113638520240784
s23610,0.006518954411149025
s23611,0.01373134832829237
s23612,0.010711129754781723
s23613,0.07283497601747513
s2378,0.0007624954450875521
s2379,0.0059997872449457645
s23710,0.00022720334527548403
s23711,0.000701492594089359
s23712,0.0010665213922038674
s23713,0.0017384316306561232
s2389,0.004129257518798113
s23810,6.2084014643915e-05
s23811,0.00036836558138020337
s23812,0.0002475302608218044
s23813,0.0007895277813076973
s23910,0.0037691479083150625
s23911,0.009847220033407211
s23912,0.005940026603639126
s23913,0.004793026950210333
s231011,4.388045272207819e-05
s231012,6.442322774091735e-05
s231013,0.00026408908888697624
s231112,0.0002656100841704756
s231113,0.0007560246158391237
s231213,0.000944277795497328
s2456,0.003532944479957223
s2457,9.04020998859778e-05
s2458,5.2043436880921945e-05
s2459,0.0006593461730517447
s24510,6.091182876843959e-05
s24511,4.62628340756055e-05
s24512,4.318815263104625e-05
s24513,9.598266478860751e-05
s2467,0.01882653497159481
s2468,0.02205524407327175
s2469,0.05460890009999275
s24610,0.022215258330106735
