set,value
s4811,0.05422899127006531
s4812,0.0447721928358078
s4813,0.0917402058839798
s4910,0.002459838753566146
s4911,0.005708928685635328
s4912,0.0025952171999961138
s4913,0.006584302522242069
s41011,0.0038745831698179245
s41012,0.0034817552659660578
s41013,0.008186165243387222
s41112,0.002038059290498495
s41113,0.006282644812017679
s41213,0.003872466506436467
s567,0.0309311393648386
s568,0.017631184309720993
s569,0.0003125565708614886
s5610,0.0004839835164602846
s5611,0.0003736895741894841
s5612,0.00028499780455604196
s5613,0.0008034002967178822
s578,0.18974603712558746
s579,0.0032702996395528316
s5710,0.01502235233783722
s5711,0.019964491948485374
s5712,0.014215544797480106
s5713,0.020913178101181984
s589,0.04166486859321594
s5810,0.06422826647758484
s5811,0.04599304869771004
s5812,0.015162949450314045
s5813,0.049103640019893646
s5910,0.0005455221980810165
s5911,0.001836068113334477
s5912,0.0008560281130485237
