set,value
s0249,0.0016870141262188554
s02410,2.7376789148547687e-05
s02411,6.543896597577259e-05
s02412,4.480077768675983e-05
s02413,4.248725235811435e-05
s0256,0.00014253845438361168
s0257,0.0003880065050907433
s0258,4.314396937843412e-05
s0259,0.002213606145232916
s02510,7.165247370721772e-05
s02511,8.344337402377278e-05
s02512,0.00016774953110143542
s02513,0.00011430765152908862
s0267,4.4119478843640536e-05
s0268,7.74859800003469e-05
s0269,0.02092817611992359
s02610,0.0001308238715864718
s02611,8.035131031647325e-05
s02612,8.068577881203964e-05
s02613,7.033644214970991e-05
s0278,4.977617572876625e-05
s0279,0.009184606373310089
s02710,7.862352504162118e-05
s02711,3.420974098844454e-05
s02712,3.375568121555261e-05
s02713,5.476541628013365e-05
s0289,0.025877688080072403
s02810,0.00013314845273271203
s02811,0.0004226607270538807
s02812,0.00041617758688516915
s02813,0.0002811914018820971
s02910,0.015142615884542465
s02911,0.016951102763414383
s02912,0.009543581865727901
s02913,0.006798689719289541
s021011,0.0005446497234515846
s021012,0.0002046967128990218
s021013,0.00029745689244009554
s021112,0.000390933477319777
s021113,0.000263688329141587
s021213,0.0003342291747685522
s0345,0.7536977529525757
s0346,0.7925090789794922
s0347,0.8574365377426147
s0348,0.7352978587150574
s0349,0.787844717502594
s03410,0.8680564165115356
s03411,0.7706475257873535
s03412,0.7470036149024963
s03413,0.762384295463562
s0356,0.752032995223999
s0357,0.7419326901435852
s0358,0.7830226421356201
s0359,0.737725555896759
s03510,0.8474317193031311
s03511,0.777533769607544
s03512,0.7492505311965942
s03513,0.7489885687828064
s0367,0.8800495862960815
s0368,0.880144476890564
s0369,0.8225570321083069
s03610,0.7755485773086548
s03611,0.7022378444671631
s03612,0.7100775837898254
s03613,0.7162242531776428
s0378,0.8515136241912842
s0379,0.8439109921455383
s03710,0.8909525871276855
s03711,0.8532792329788208
s03712,0.8389228582382202
s03713,0.8359688520431519
s0389,0.8815510272979736
s03810,0.837144672870636
s03811,0.7854378819465637
s03812,0.76092928647995
s03813,0.7768175005912781
s03910,0.74171382188797
s03911,0.8742296695709229
s03912,0.7328888773918152
s03913,0.6859219074249268
s031011,0.8917115926742554
s031012,0.8406497836112976
s031013,0.8603865504264832
s031112,0.7866567373275757
s031113,0.7843132019042969
s031213,0.7555537223815918
s0456,0.0001891980937216431
s0457,5.3692685469286516e-05
s0458,1.575386522745248e-05
s0459,0.00043987188837490976
s04510,1.0888465112657286e-05
s04511,2.7623927962849848e-05
s04512,1.7161964933620766e-05
s04513,1.4705823559779674e-05
s0467,0.00016518116171937436
s0468,0.0006114221177995205
s0469,0.018364379182457924
s04610,0.00021768304577562958
s04611,0.0002741111384239048
s04612,0.00024750144802965224
s04613,0.00020572193898260593
