coalition,value
0|1|4|8|9,36556.141623665026
0|1|4|8|10,35373.7864873014
0|1|4|8|11,37814.906498665034
0|1|4|8|12,36583.03415775594
0|1|4|8|13,37897.04035093776
0|1|4|8|14,40077.42845321049
0|1|4|9|10,34288.694828210486
0|1|4|9|11,37677.09388502867
0|1|4|9|12,35181.88073730139
0|1|4|9|13,38430.528191846846
0|1|4|9|14,40375.3875213923
0|1|4|10|11,36912.78674866503
0|1|4|10|12,33941.94460093776
0|1|4|10|13,38147.997850937754
0|1|4|10|14,40535.283169119575
0|1|4|11|12,37638.60463502866
0|1|4|11|13,38832.529953210484
0|1|4|11|14,40412.08740775594
0|1|4|12|13,37773.82240775594
0|1|4|12|14,40248.2141463923
0|1|4|13|14,42770.1775213923
0|1|5|6|7,34670.30520321049
0|1|5|6|8,36692.67640775594
0|1|5|6|9,34649.95885093776
0|1|5|6|10,33670.086328210484
0|1|5|6|11,37530.57580548321
0|1|5|6|12,34223.56783957412
0|1|5|6|13,40125.953600937755
0|1|5|6|14,41940.96487366503
0|1|5|7|8,36579.94311230139
0|1|5|7|9,34666.91496457412
0|1|5|7|10,33861.06515775594
0|1|5|7|11,37865.10496457412
0|1|5|7|12,34566.88644184685
0|1|5|7|13,40402.179396392305
0|1|5|7|14,42110.27994184685
0|1|5|8|9,36560.4032713923
0|1|5|8|10,35230.49262366503
0|1|5|8|11,37992.088066846845
0|1|5|8|12,36929.86578275594
0|1|5|8|13,37874.41478275594
0|1|5|8|14,40173.104350937756
0|1|5|9|10,34223.2940213923
0|1|5|9|11,37764.56570321049
0|1|5|9|12,35027.457078210486
0|1|5|9|13,38477.823850937755
0|1|5|9|14,40281.13065775594
0|1|5|10|11,36919.978953210484
0|1|5|10|12,34197.824407755936
0|1|5|10|13,38269.04845321048
0|1|5|10|14,40576.64576002867
0|1|5|11|12,37771.0103963923
0|1|5|11|13,38975.25712366503
0|1|5|11|14,40303.15320321049
0|1|5|12|13,38040.04869184685
0|1|5|12|14,40413.946919119575
0|1|5|13|14,42776.77821457412
0|1|6|7|8,36974.05303275594
0|1|6|7|9,34650.13421457412
0|1|6|7|10,33860.32649866503
0|1|6|7|11,37756.68522593776
0|1|6|7|12,34695.64237366503
0|1|6|7|13,40262.06993048321
0|1|6|7|14,42214.70974866503
0|1|6|8|9,36223.99855548321
0|1|6|8|10,35375.00430548321
0|1|6|8|11,37758.74231684685
0|1|6|8|12,37225.35446457412
0|1|6|8|13,39889.97313502867
0|1|6|8|14,41849.76457821049
0|1|6|9|10,34862.16381684685
0|1|6|9|11,37783.693282755936
0|1|6|9|12,35164.71015775594
0|1|6|9|13,39401.65387366503
0|1|6|9|14,41968.94369184685
0|1|6|10|11,36837.18788502867
0|1|6|10|12,34087.502771392305
0|1|6|10|13,38976.69254411958
0|1|6|10|14,41979.78004411958
0|1|6|11|12,37351.27656684685
0|1|6|11|13,39655.780123665034
0|1|6|11|14,41712.36432821048
0|1|6|12|13,39596.06247593776
0|1|6|12|14,41667.72064639231
0|1|6|13|14,42765.467555483214
0|1|7|8|9,36849.556589574124
0|1|7|8|10,35596.655941846846
0|1|7|8|11,37985.635725937755
0|1|7|8|12,37097.2808963923
0|1|7|8|13,40335.88938502867
0|1|7|8|14,42095.53178275594
0|1|7|9|10,34393.05238502867
0|1|7|9|11,37778.6211463923
0|1|7|9|12,35359.56172593776
0|1|7|9|13,39942.84744184685
0|1|7|9|14,42276.82265775594
0|1|7|10|11,37026.544044119575
0|1|7|10|12,34326.374464574124
0|1|7|10|13,39579.222203210484
0|1|7|10|14,42235.77945321048
0|1|7|11|12,37521.2930213923
0|1|7|11|13,40055.61749866503
0|1|7|11|14,42086.50551002867
0|1|7|12|13,40057.10703275594
0|1|7|12|14,42085.59068048321
0|1|7|13|14,42779.03555548321
0|1|8|9|10,36350.43956684685
0|1|8|9|11,38029.931396392305
0|1|8|9|12,36947.88966911958
0|1|8|9|13,38736.48660093776
0|1|8|9|14,40575.02943048321
0|1|8|10|11,37259.789294119575
0|1|8|10|12,35878.36779411958
0|1|8|10|13,38957.55240775594
0|1|8|10|14,40765.59971457412
0|1|8|11|12,37796.813635028666
0|1|8|11|13,38682.17287366503
0|1|8|11|14,40564.7542713923
0|1|8|12|13,38174.13126002867
0|1|8|12|14,40444.328600937755
0|1|8|13|14,42774.34185093776
0|1|9|10|11,37534.93905548321
0|1|9|10|12,34639.828010028665
0|1|9|10|13,38609.99012366503
0|1|9|10|14,40569.304260028664
0|1|9|11|12,38640.61980548321
0|1|9|11|13,39464.64135093776
0|1|9|11|14,40684.56213502867
0|1|9|12|13,38584.11371457412
0|1|9|12|14,40635.716112301394
0|1|9|13|14,42765.36163502867
0|1|10|11|12,37888.60021457412
0|1|10|11|13,39284.41003275594
0|1|10|11|14,40865.42401002867
0|1|10|12|13,38254.39632821048
0|1|10|12|14,40830.09995321048
0|1|10|13|14,42762.03607821048
0|1|11|12|13,38897.81990775594
0|1|11|12|14,40587.226760028665
0|1|11|13|14,42758.42578275594
0|1|12|13|14,42757.18279411957
0|2|3|4|5,33149.65031684685
0|2|3|4|6,34248.80708957412
0|2|3|4|7,33591.43616911958
0|2|3|4|8,35588.31811230139
0|2|3|4|9,34343.38133957412
0|2|3|4|10,33387.659771392304
0|2|3|4|11,37324.02423730139
0|2|3|4|12,34068.88929411957
0|2|3|4|13,37741.36641911958
0|2|3|4|14,39731.1231463923
0|2|3|5|6,34559.21422593776
0|2|3|5|7,33735.33724866503
0|2|3|5|8,35623.1947713923
0|2|3|5|9,34605.26991911958
0|2|3|5|10,33558.062385028665
0|2|3|5|11,37835.19593048321
0|2|3|5|12,34146.159646392305
0|2|3|5|13,37845.03301002867
0|2|3|5|14,39743.47603275594
0|2|3|6|7,34710.61405548321
0|2|3|6|8,36705.48316911957
0|2|3|6|9,35175.89810093776
0|2|3|6|10,33836.58993048321
0|2|3|6|11,37372.583385028665
0|2|3|6|12,34475.79870321049
0|2|3|6|13,39916.194271392305
0|2|3|6|14,41899.6673963923
0|2|3|7|8,36548.22488502867
0|2|3|7|9,34887.847271392304
0|2|3|7|10,33884.00920321049
0|2|3|7|11,37635.28131684685
0|2|3|7|12,34882.64207821048
0|2|3|7|13,40261.80830548321
0|2|3|7|14,42132.59610093776
0|2|3|8|9,36820.75991911958
0|2|3|8|10,35416.42230548321
0|2|3|8|11,37805.76563502867
0|2|3|8|12,36663.03012366503
0|2|3|8|13,38068.03685093776
0|2|3|8|14,40123.46705548321
0|2|3|9|10,34522.55041911958
0|2|3|9|11,37742.6790213923
0|2|3|9|12,35144.412305483216
0|2|3|9|13,38506.64006684685
0|2|3|9|14,40338.75854411958
0|2|3|10|11,36952.371021392304
0|2|3|10|12,34032.63521457412
0|2|3|10|13,38286.39816911957
0|2|3|10|14,40616.47072593776
0|2|3|11|12,37562.298112301396
0|2|3|11|13,38951.0036463923
0|2|3|11|14,40310.82786230139
0|2|3|12|13,37871.146635028665
0|2|3|12|14,40305.2836463923
0|2|3|13|14,42774.183260028665
0|2|4|5|6,34309.66187366503
0|2|4|5|7,33924.51057821049
0|2|4|5|8,35633.34821457412
0|2|4|5|9,34378.629771392305
0|2|4|5|10,33390.43119184685
0|2|4|5|11,37709.74472593776
0|2|4|5|12,33813.94572593775
0|2|4|5|13,37782.27336230139
0|2|4|5|14,39784.35601002867
0|2|4|6|7,34430.7703963923
0|2|4|6|8,36820.16253275594
0|2|4|6|9,34679.428646392305
0|2|4|6|10,33517.72526002867
0|2|4|6|11,37324.29657821049
0|2|4|6|12,34004.811180483215
0|2|4|6|13,39832.9593963923
0|2|4|6|14,41820.639987301394
0|2|4|7|8,36512.72458957412
0|2|4|7|9,34730.21374866503
0|2|4|7|10,33750.31378275594
0|2|4|7|11,37584.437453210485
0|2|4|7|12,34471.404169119574
0|2|4|7|13,40295.07161230139
0|2|4|7|14,42111.36194184685
0|2|4|8|9,36685.83615775594
0|2|4|8|10,35370.146600937755
0|2|4|8|11,37766.74807821048
0|2|4|8|12,36628.48343048321
0|2|4|8|13,37964.95374866503
0|2|4|8|14,40099.83035093776
0|2|4|9|10,34440.08851002867
0|2|4|9|11,37813.488385028664
0|2|4|9|12,35052.80860093776
0|2|4|9|13,38464.58249866503
0|2|4|9|14,40302.593635028665
0|2|4|10|11,36998.49545321049
0|2|4|10|12,34145.08762366503
0|2|4|10|13,38310.3637713923
0|2|4|10|14,40626.56061230139
0|2|4|11|12,37500.52108957412
0|2|4|11|13,38895.62935093776
0|2|4|11|14,40261.345146392305
0|2|4|12|13,37864.63287366503
0|2|4|12|14,40240.33678275594
0|2|4|13|14,42773.19756684685
0|2|5|6|7,34797.306464574125
0|2|5|6|8,36664.88568048321
0|2|5|6|9,35048.18215775594
0|2|5|6|10,33808.279600937756
0|2|5|6|11,37495.54628275594
0|2|5|6|12,34201.213135028665
0|2|5|6|13,40003.78865775594
0|2|5|6|14,41943.935521392305
0|2|5|7|8,36822.0648963923
0|2|5|7|9,34680.41543048321
0|2|5|7|10,33874.436600937755
0|2|5|7|11,37754.887760028665
0|2|5|7|12,34831.00723730139
0|2|5|7|13,40439.48004411958
0|2|5|7|14,42068.446362301394
0|2|5|8|9,36557.141169119575
0|2|5|8|10,35382.06868048321
0|2|5|8|11,37938.84283957412
0|2|5|8|12,36892.02611230139
0|2|5|8|13,38055.07740775594
0|2|5|8|14,40192.74061230139
0|2|5|9|10,34588.91030548321
0|2|5|9|11,37915.5222713923
0|2|5|9|12,35243.74810093776
0|2|5|9|13,38554.05404411958
0|2|5|9|14,40313.271044119574
0|2|5|10|11,37065.12458957412
0|2|5|10|12,34133.01236230139
0|2|5|10|13,38175.7354873014
0|2|5|10|14,40598.37065775594
0|2|5|11|12,37817.27826002867
0|2|5|11|13,39102.17354411958
0|2|5|11|14,40255.52329411958
0|2|5|12|13,37948.93919184685
0|2|5|12|14,40289.7651463923
0|2|5|13|14,42778.8699873014
0|2|6|7|8,36941.3896463923
0|2|6|7|9,34864.55153275594
0|2|6|7|10,33969.82232821049
0|2|6|7|11,37472.204225937756
0|2|6|7|12,34629.361487301394
0|2|6|7|13,40295.195612301395
0|2|6|7|14,42170.32599866503
0|2|6|8|9,36722.90579411958
0|2|6|8|10,35498.858839574124
0|2|6|8|11,37896.19908957412
0|2|6|8|12,37305.060850937756
0|2|6|8|13,39767.216146392304
0|2|6|8|14,41910.248578210485
0|2|6|9|10,34864.47774866503
0|2|6|9|11,37944.33405548321
0|2|6|9|12,35267.12849866503
0|2|6|9|13,39594.16668048321
0|2|6|9|14,41964.67039639231
0|2|6|10|11,36867.105657755936
0|2|6|10|12,34412.273248665035
0|2|6|10|13,39051.49906684685
0|2|6|10|14,41971.51326002867
0|2|6|11|12,37693.57157821049
0|2|6|11|13,39696.63860093776
0|2|6|11|14,41705.795578210484
0|2|6|12|13,39751.97694184685
0|2|6|12|14,41649.480362301394
0|2|6|13|14,42773.88997593776
0|2|7|8|9,36961.59576002867
0|2|7|8|10,35448.17030548321
0|2|7|8|11,37992.46162366503
0|2|7|8|12,37057.358112301394
0|2|7|8|13,40523.257350937754
0|2|7|8|14,42120.8460213923
0|2|7|9|10,34623.91621457412
0|2|7|9|11,38027.809669119575
0|2|7|9|12,35356.02608957412
0|2|7|9|13,39954.87399866503
0|2|7|9|14,42218.58362366503
0|2|7|10|11,37169.112703210485
0|2|7|10|12,34222.040998665034
0|2|7|10|13,39637.55323730139
0|2|7|10|14,42244.25956684685
0|2|7|11|12,37609.72838502867
0|2|7|11|13,40117.05418048321
0|2|7|11|14,42089.536635028664
0|2|7|12|13,40027.09903275594
0|2|7|12|14,42061.24199866503
0|2|7|13|14,42777.852544119574
0|2|8|9|10,36793.721885028666
0|2|8|9|11,37921.554850937755
0|2|8|9|12,37181.78808957412
0|2|8|9|13,38908.92366911958
0|2|8|9|14,40591.728896392306
0|2|8|10|11,37101.6281123014
0|2|8|10|12,36140.391203210485
0|2|8|10|13,38806.35708957412
0|2|8|10|14,40865.39707821049
0|2|8|11|12,37864.33712366503
0|2|8|11|13,38596.82976002867
0|2|8|11|14,40387.76637366503
0|2|8|12|13,38049.09630548321
0|2|8|12|14,40390.79645321048
0|2|8|13|14,42772.26873730139
0|2|9|10|11,37476.621941846846
0|2|9|10|12,34628.91499866503
0|2|9|10|13,38542.229123665034
0|2|9|10|14,40600.10662366503
0|2|9|11|12,38530.274294119576
0|2|9|11|13,39441.00593048321
0|2|9|11|14,40745.81230548321
0|2|9|12|13,38607.76916911957
0|2|9|12|14,40607.56051002866
0|2|9|13|14,42762.164953210486
0|2|10|11|12,37858.02743048321
0|2|10|11|13,39299.06211230139
0|2|10|11|14,40929.827885028666
0|2|10|12|13,38163.533271392305
0|2|10|12|14,40756.875703210484
0|2|10|13|14,42756.74724866503
0|2|11|12|13,38875.65737366503
0|2|11|12|14,40593.08449866503
0|2|11|13|14,42758.95804411958
0|2|12|13|14,42748.05060093776
0|3|4|5|6,34459.71796457412
0|3|4|5|7,33722.698100937756
0|3|4|5|8,35472.58797593776
0|3|4|5|9,34525.02440775594
0|3|4|5|10,33319.880714574116
0|3|4|5|11,37840.031760028665
0|3|4|5|12,34207.06058957412
0|3|4|5|13,37668.41152139231
0|3|4|5|14,39727.283828210486
0|3|4|6|7,34616.59162366503
0|3|4|6|8,36841.72615775594
0|3|4|6|9,34729.75455548321
0|3|4|6|10,33696.48712366503
0|3|4|6|11,37350.62511230139
0|3|4|6|12,34353.94955548321
0|3|4|6|13,39777.39501002867
0|3|4|6|14,41871.07115775594
0|3|4|7|8,36494.85076002867
0|3|4|7|9,34655.76746457412
0|3|4|7|10,33805.78733957412
0|3|4|7|11,37590.276396392306
0|3|4|7|12,34944.0799873014
0|3|4|7|13,40142.35393048321
0|3|4|7|14,42110.981737301394
0|3|4|8|9,36582.829385028665
0|3|4|8|10,35460.411021392305
0|3|4|8|11,37667.56228275594
0|3|4|8|12,36604.000021392305
0|3|4|8|13,37976.42858957412
0|3|4|8|14,40081.5881463923
0|3|4|9|10,34245.80253275594
0|3|4|9|11,37628.50479411957
0|3|4|9|12,35066.5438963923
0|3|4|9|13,38494.31418048321
0|3|4|9|14,40301.02103275594
0|3|4|10|11,36824.90278275594
0|3|4|10|12,34005.79299866503
0|3|4|10|13,38221.469623665034
0|3|4|10|14,40541.771703210485
0|3|4|11|12,37406.53583957412
0|3|4|11|13,38646.45205548321
0|3|4|11|14,40421.605953210485
0|3|4|12|13,37837.26658957412
0|3|4|12|14,40235.98998730139
0|3|4|13|14,42781.82290775594
0|3|5|6|7,34742.02506684685
0|3|5|6|8,36703.29572593776
0|3|5|6|9,34782.39854411958
0|3|5|6|10,33806.21010093776
0|3|5|6|11,37424.28911230139
0|3|5|6|12,34326.73061230139
0|3|5|6|13,40105.10965775594
0|3|5|6|14,41968.55880548321
0|3|5|7|8,36663.357987301395
0|3|5|7|9,34844.34172593776
0|3|5|7|10,33774.41329411957
0|3|5|7|11,37788.78037366503
0|3|5|7|12,34798.046112301396
0|3|5|7|13,40321.26723730139
0|3|5|7|14,42089.578760028664
0|3|5|8|9,36568.30041911957
0|3|5|8|10,35181.11508957412
0|3|5|8|11,37763.574737301395
0|3|5|8|12,37012.59624866503
0|3|5|8|13,37892.69629411958
0|3|5|8|14,40143.24482821049
0|3|5|9|10,34229.93840775594
0|3|5|9|11,37780.17888502867
0|3|5|9|12,35083.11704411958
0|3|5|9|13,38545.64688502867
0|3|5|9|14,40293.57735093776
0|3|5|10|11,36922.82583957412
0|3|5|10|12,34195.05674866503
0|3|5|10|13,38173.584919119574
0|3|5|10|14,40618.52213502867
0|3|5|11|12,37866.16228275594
0|3|5|11|13,38940.520850937755
0|3|5|11|14,40344.42480548321
0|3|5|12|13,37857.86815775594
0|3|5|12|14,40392.63637366503
0|3|5|13|14,42775.83615775594
0|3|6|7|8,37160.51699866503
0|3|6|7|9,34652.84404411957
0|3|6|7|10,34007.44315775594
0|3|6|7|11,37704.76603275594
0|3|6|7|12,34656.09557821049
0|3|6|7|13,40233.77712366503
0|3|6|7|14,42230.92204411958
0|3|6|8|9,36447.93337366503
0|3|6|8|10,35356.1858623014
0|3|6|8|11,37947.5819873014
0|3|6|8|12,37225.688771392306
0|3|6|8|13,39921.85961230139
0|3|6|8|14,41825.240157755936
0|3|6|9|10,34691.691157755944
0|3|6|9|11,37747.86878275594
0|3|6|9|12,35182.70957821049
0|3|6|9|13,39455.55268048321
0|3|6|9|14,41964.6158963923
0|3|6|10|11,36649.075987301396
0|3|6|10|12,34288.47310093776
0|3|6|10|13,39036.43497593776
0|3|6|10|14,42009.572475937755
0|3|6|11|12,37618.5436463923
0|3|6|11|13,39615.66280548321
0|3|6|11|14,41750.155975937756
0|3|6|12|13,39759.99322593776
0|3|6|12|14,41658.11271457412
0|3|6|13|14,42777.80397593776
0|3|7|8|9,36683.5940213923
0|3|7|8|10,35741.50930548321
0|3|7|8|11,37838.22454411958
0|3|7|8|12,37015.43796457412
0|3|7|8|13,40343.82756684685
0|3|7|8|14,42161.58615775594
0|3|7|9|10,34845.90946457412
0|3|7|9|11,37841.569135028665
0|3|7|9|12,35344.68081684685
0|3|7|9|13,39770.35295321049
0|3|7|9|14,42268.51333957412
0|3|7|10|11,37117.98530548321
0|3|7|10|12,34245.404044119576
0|3|7|10|13,39599.386510028664
0|3|7|10|14,42230.71433957412
0|3|7|11|12,37520.77661230139
0|3|7|11|13,40069.99247593776
0|3|7|11|14,42071.98360093776
0|3|7|12|13,39948.7707713923
0|3|7|12|14,42091.08971457412
0|3|7|13|14,42782.47146457412
0|3|8|9|10,36694.61506684685
0|3|8|9|11,38052.1252713923
0|3|8|9|12,37004.76922593776
0|3|8|9|13,38867.8643963923
0|3|8|9|14,40630.49287366503
0|3|8|10|11,37128.13354411958
0|3|8|10|12,35994.253294119575
0|3|8|10|13,38881.940794119575
0|3|8|10|14,40724.301510028665
0|3|8|11|12,37782.12474866503
0|3|8|11|13,38567.13615775594
0|3|8|11|14,40515.53485093776
0|3|8|12|13,38041.55251002867
0|3|8|12|14,40453.73476002867
0|3|8|13|14,42767.95683957412
0|3|9|10|11,37577.66313502867
0|3|9|10|12,34716.071794119576
0|3|9|10|13,38318.51263502867
0|3|9|10|14,40575.33932821049
0|3|9|11|12,38629.12179411958
0|3|9|11|13,39398.486453210484
0|3|9|11|14,40705.579385028665
0|3|9|12|13,38600.25562366503
0|3|9|12|14,40606.688305483214
0|3|9|13|14,42768.70378275594
0|3|10|11|12,37994.12660093776
0|3|10|11|13,39238.6858963923
0|3|10|11|14,40969.58478275594
0|3|10|12|13,38092.39787366503
0|3|10|12|14,40801.3130213923
0|3|10|13|14,42763.48391911958
0|3|11|12|13,38792.89928275594
0|3|11|12|14,40607.608805483214
0|3|11|13|14,42757.415214574125
0|3|12|13|14,42761.77905548321
0|4|5|6|7,34570.82668048321
0|4|5|6|8,36540.047748665034
0|4|5|6|9,34688.516896392306
0|4|5|6|10,33544.98011230139
0|4|5|6|11,37780.84049866503
0|4|5|6|12,34493.19249866503
0|4|5|6|13,39870.76078275594
0|4|5|6|14,41914.20231684685
0|4|5|7|8,36520.29871457412
0|4|5|7|9,34786.342521392304
0|4|5|7|10,33933.209828210485
0|4|5|7|11,37768.00469184685
0|4|5|7|12,34753.81719184685
0|4|5|7|13,40335.613919119576
0|4|5|7|14,42067.25085093776
0|4|5|8|9,36389.341669119574
0|4|5|8|10,35268.73240775594
0|4|5|8|11,37978.37201002867
0|4|5|8|12,36733.35070321048
0|4|5|8|13,37770.78096457412
0|4|5|8|14,40108.379578210486
0|4|5|9|10,34557.93958957412
0|4|5|9|11,37746.78401002866
0|4|5|9|12,35014.23358957412
0|4|5|9|13,38408.55676002867
0|4|5|9|14,40321.307600937755
0|4|5|10|11,37130.067885028664
0|4|5|10|12,34004.2176463923
0|4|5|10|13,38269.44710093776
0|4|5|10|14,40560.514328210484
0|4|5|11|12,37650.551453210486
0|4|5|11|13,38922.74630548321
0|4|5|11|14,40291.536703210484
0|4|5|12|13,38054.69319184685
0|4|5|12|14,40311.302760028666
0|4|5|13|14,42775.93901002867
0|4|6|7|8,36910.83257821049
0|4|6|7|9,34803.75613502867
0|4|6|7|10,33890.555680483216
0|4|6|7|11,37652.74095321049
0|4|6|7|12,34512.11176002867
0|4|6|7|13,40218.571305483216
0|4|6|7|14,42187.45886230139
0|4|6|8|9,36369.27649866503
0|4|6|8|10,35425.337737301394
0|4|6|8|11,37900.09546457412
0|4|6|8|12,37120.258532755935
0|4|6|8|13,39792.29880548321
0|4|6|8|14,41853.16122593776
0|4|6|9|10,34435.30763502867
0|4|6|9|11,37711.545612301394
0|4|6|9|12,35218.28374866503
0|4|6|9|13,39443.357271392306
0|4|6|9|14,41930.05483957412
0|4|6|10|11,36719.42487366503
0|4|6|10|12,34407.44837366503
0|4|6|10|13,38796.29803275594
0|4|6|10|14,41957.0673963923
0|4|6|11|12,37284.158203210485
0|4|6|11|13,39569.696271392306
0|4|6|11|14,41698.94321457412
0|4|6|12|13,39811.17453275594
0|4|6|12|14,41577.70924866503
0|4|6|13|14,42766.24474866503
0|4|7|8|9,36811.08047593776
0|4|7|8|10,35577.971850937756
0|4|7|8|11,37859.69981684685
0|4|7|8|12,37065.00131684685
0|4|7|8|13,40333.61010093776
0|4|7|8|14,42066.93230548321
0|4|7|9|10,34615.804135028666
0|4|7|9|11,37956.00487366503
0|4|7|9|12,35078.13083957412
0|4|7|9|13,40051.135203210484
0|4|7|9|14,42209.360055483216
0|4|7|10|11,37050.99088502867
0|4|7|10|12,33951.99419184685
0|4|7|10|13,39424.59536230139
0|4|7|10|14,42240.89274866503
0|4|7|11|12,37479.83719184685
0|4|7|11|13,39983.285464574124
0|4|7|11|14,42073.118635028666
0|4|7|12|13,39954.10416911958
0|4|7|12|14,42066.430044119574
0|4|7|13|14,42780.39033957412
0|4|8|9|10,36689.01243048321
0|4|8|9|11,37810.98299866503
0|4|8|9|12,36856.24044184685
0|4|8|9|13,38803.56162366503
0|4|8|9|14,40687.92262366503
0|4|8|10|11,37175.53566911958
0|4|8|10|12,35886.88276002867
0|4|8|10|13,38896.36953275594
0|4|8|10|14,40849.16660093776
0|4|8|11|12,37741.92945321048
0|4|8|11|13,38551.18855548321
0|4|8|11|14,40519.09358957412
0|4|8|12|13,38098.422714574124
0|4|8|12|14,40347.854316846846
0|4|8|13|14,42775.55326002867
0|4|9|10|11,37482.52651002866
0|4|9|10|12,34782.15622593775
0|4|9|10|13,38551.40918048321
0|4|9|10|14,40521.9331463923
0|4|9|11|12,38542.181260028665
0|4|9|11|13,39463.94729411958
0|4|9|11|14,40671.097112301395
0|4|9|12|13,38556.812419119575
0|4|9|12|14,40643.58997593776
0|4|9|13|14,42769.421725937755
0|4|10|11|12,37988.246510028664
0|4|10|11|13,39247.18657821049
0|4|10|11|14,40914.85908957412
0|4|10|12|13,38119.66496457412
0|4|10|12|14,40822.69115775594
0|4|10|13|14,42763.70004411958
0|4|11|12|13,38837.83454411958
0|4|11|12|14,40538.60899866503
0|4|11|13|14,42748.794964574125
0|4|12|13|14,42756.36868048321
0|5|6|7|8,37156.15140775594
0|5|6|7|9,34679.876271392306
0|5|6|7|10,33899.495203210485
0|5|6|7|11,37701.85449866503
0|5|6|7|12,34445.309214574125
0|5|6|7|13,40247.46091911958
0|5|6|7|14,42153.798135028665
0|5|6|8|9,36444.76441911957
0|5|6|8|10,35377.558328210485
0|5|6|8|11,38017.023112301395
0|5|6|8|12,37369.12854411958
0|5|6|8|13,39998.70235093776
0|5|6|8|14,41886.47896457412
0|5|6|9|10,34632.73244184685
0|5|6|9|11,38104.37991911958
0|5|6|9|12,35133.21205548321
0|5|6|9|13,39531.56079411958
0|5|6|9|14,41985.169135028664
0|5|6|10|11,36934.19353275594
0|5|6|10|12,34515.89751002866
0|5|6|10|13,39104.41694184685
0|5|6|10|14,42023.27958957412
0|5|6|11|12,37523.121612301395
0|5|6|11|13,39745.17741911957
0|5|6|11|14,41768.28660093776
0|5|6|12|13,39926.393135028666
0|5|6|12|14,41742.55056684685
0|5|6|13|14,42772.42444184685
0|5|7|8|9,36832.4112713923
0|5|7|8|10,35852.571794119576
0|5|7|8|11,37975.61544184685
0|5|7|8|12,37265.47041911958
0|5|7|8|13,40411.87296457412
0|5|7|8|14,42043.71221457412
0|5|7|9|10,34883.77519184685
0|5|7|9|11,37908.04186230139
0|5|7|9|12,35227.69844184685
0|5|7|9|13,40013.94458957412
0|5|7|9|14,42237.957044119576
0|5|7|10|11,37110.113589574124
0|5|7|10|12,34176.22746457412
0|5|7|10|13,39683.93931684685
0|5|7|10|14,42225.13412366503
0|5|7|11|12,37665.029862301395
0|5|7|11|13,40042.94874866503
0|5|7|11|14,42023.613328210486
0|5|7|12|13,40013.31487366503
0|5|7|12|14,42051.716612301396
0|5|7|13|14,42780.41712366503
0|5|8|9|10,36350.848385028665
0|5|8|9|11,37919.66181684685
0|5|8|9|12,36902.77383957412
0|5|8|9|13,38908.07246457412
0|5|8|9|14,40562.87106684685
0|5|8|10|11,37205.38053275594
0|5|8|10|12,36064.5066463923
0|5|8|10|13,38813.57613502867
0|5|8|10|14,40801.374169119576
0|5|8|11|12,37926.10624866503
0|5|8|11|13,38749.19821457412
0|5|8|11|14,40486.06670321048
0|5|8|12|13,38286.11069184685
0|5|8|12|14,40508.73533957412
0|5|8|13|14,42778.35365775594
0|5|9|10|11,37468.595896392304
0|5|9|10|12,34396.026453210485
0|5|9|10|13,38272.37316911957
0|5|9|10|14,40505.32533957412
0|5|9|11|12,38659.62433957412
0|5|9|11|13,39465.23631684685
0|5|9|11|14,40660.90881684685
0|5|9|12|13,38669.493703210486
0|5|9|12|14,40612.92010093776
0|5|9|13|14,42769.25376002867
0|5|10|11|12,38099.2151123014
0|5|10|11|13,39424.589805483214
0|5|10|11|14,40828.252407755936
0|5|10|12|13,38162.79674866503
0|5|10|12|14,40798.6546123014
0|5|10|13|14,42765.45888502867
0|5|11|12|13,38922.38194184685
0|5|11|12|14,40524.25731684685
0|5|11|13|14,42754.889305483215
0|5|12|13|14,42754.33621457412
0|6|7|8|9,36430.22402139231
0|6|7|8|10,35437.74283957412
0|6|7|8|11,38028.22478275594
0|6|7|8|12,37424.424646392305
0|6|7|8|13,40430.096521392305
0|6|7|8|14,42214.665998665034
0|6|7|9|10,34611.46485093776
0|6|7|9|11,37784.186703210486
0|6|7|9|12,35253.79465775594
0|6|7|9|13,40070.13691911958
0|6|7|9|14,42296.30306684685
0|6|7|10|11,36894.32268048321
0|6|7|10|12,34429.819066846845
0|6|7|10|13,39586.50868048321
0|6|7|10|14,42305.607725937756
0|6|7|11|12,37807.86189639231
0|6|7|11|13,40036.99362366503
0|6|7|11|14,42084.008339574124
0|6|7|12|13,40166.13926002866
0|6|7|12|14,42156.31144184685
0|6|7|13|14,42776.08080548321
0|6|8|9|10,36333.582112301396
0|6|8|9|11,38146.114805483216
0|6|8|9|12,37182.348260028666
0|6|8|9|13,39214.38621457412
0|6|8|9|14,41845.51026002867
0|6|8|10|11,37193.99508957412
0|6|8|10|12,36105.89212366503
0|6|8|10|13,38878.01226002867
0|6|8|10|14,41902.52613502867
0|6|8|11|12,37670.35757821049
0|6|8|11|13,39513.23444184685
0|6|8|11|14,41800.21957821048
0|6|8|12|13,39662.23290775594
0|6|8|12|14,41608.81108957412
0|6|8|13|14,42769.83019184685
0|6|9|10|11,37355.54890775594
0|6|9|10|12,34743.28735093776
0|6|9|10|13,39144.32022593776
0|6|9|10|14,41953.79481684685
0|6|9|11|12,38499.05930548321
0|6|9|11|13,39621.9086123014
0|6|9|11|14,41663.50171457412
0|6|9|12|13,39282.15644184685
0|6|9|12|14,41887.039521392304
0|6|9|13|14,42769.01726002867
0|6|10|11|12,37652.431066846846
