coalition,value
1|4|13,0.015661787286313844
1|5|6,0.06367079537311904
1|5|7,0.012795577848295547
1|5|8,0.011157743883713711
1|5|9,0.013614494830586521
1|5|10,0.05732418876036438
1|5|11,0.030197563721977683
1|5|12,0.02917391749411402
1|5|13,0.010441191524209192
1|6|7,0.06223769065410989
1|6|8,0.0015354693417954923
1|6|9,0.023850957109223025
1|6|10,0.0491350189374552
1|6|11,0.022315487767427533
1|6|12,0.013614494830586521
1|6|13,0.004196949534240879
1|7|8,0.01259084860272286
1|7|9,0.013205036339441034
1|7|10,0.0582454703654417
1|7|11,0.03285904391442318
1|7|12,0.029992834476404884
1|7|13,0.01085065001535468
1|8|9,0.0055276896304636836
1|8|10,0.04841846657795057
1|8|11,0.02078001842563204
1|8|12,0.0011260108506500055
1|8|13,0.0009212816050772066
1|9|10,0.05056812365646424
1|9|11,0.024055686354795713
1|9|12,0.0033780325519500165
1|9|13,0.002047292455727212
1|10|11,0.07052922509980541
1|10|12,0.04565462176271873
1|10|13,0.04841846657795057
1|11|12,0.018425632101545686
1|11|13,0.022315487767427533
1|12|13,-0.0018425632101546352
2|3|4,-0.05261541611219167
2|3|5,0.008803357559627356
2|3|6,-0.036646534957518684
2|3|7,0.010236462278636504
2|3|8,-0.045347527894359696
2|3|9,-0.04074111986897333
2|3|10,-0.007165523595045631
2|3|11,-0.033677960896714154
2|3|12,-0.03613471184358685
2|3|13,-0.04831610195516434
2|4|5,0.010543556146995536
2|4|6,-0.03582761797522782
2|4|7,0.01187429624321834
2|4|8,-0.04463097553485518
2|4|9,-0.04053639062340064
2|4|10,-0.007574982086191007
2|4|11,-0.03337086702835501
2|4|12,-0.037363087317023314
2|4|13,-0.04831610195516434
2|5|6,-0.0016378339645818363
2|5|7,-0.021906029276282157
2|5|8,-0.024976967959873142
2|5|9,-0.023646227863650338
2|5|10,0.013614494830586521
2|5|11,-0.01013409765585016
2|5|12,-0.023134404749718507
2|5|13,-0.022315487767427644
2|6|7,-0.002047292455727323
2|6|8,-0.05732418876036449
2|6|9,-0.04452861091206883
2|6|10,-0.012897942471082002
2|6|11,-0.040638755246186986
2|6|12,-0.04043402600061419
2|6|13,-0.06152113829460537
2|7|8,-0.020575289180059464
2|7|9,-0.019551642952195802
2|7|10,0.018835090592691173
2|7|11,-0.006551335858327345
2|7|12,-0.018323267478759342
2|7|13,-0.015252328795168468
2|8|9,-0.067560651039001
2|8|10,-0.0286620943801823
2|8|11,-0.05671000102364632
2|8|12,-0.06622991094277819
2|8|13,-0.0791278534138602
2|9|10,-0.022315487767427644
2|9|11,-0.04964684205138703
2|9|12,-0.05967857508445085
2|9|13,-0.06899375575801003
2|10|11,0.0014331047190090374
2|10|12,-0.021906029276282157
2|10|13,-0.025795884942164005
2|11|12,-0.049237383560241654
2|11|13,-0.05599344866414169
2|12|13,-0.06551335858327367
3|4|5,0.05701709489200524
3|4|6,0.025079332582659375
3|4|7,0.05885965810215987
3|4|8,0.01729962125089568
3|4|9,0.02344149861807754
3|4|10,0.05752891800593707
3|4|11,0.03316613778278221
3|4|12,0.02671716654724121
3|4|13,0.015866516531886532
3|5|6,0.0633637015047599
3|5|7,0.05885965810215987
3|5|8,0.0553792609274234
3|5|9,0.05722182413757804
3|5|10,0.08885249257856476
3|5|11,0.06704882792506905
3|5|12,0.05783601187429621
3|5|13,0.05527689630463706
3|6|7,0.0607022213123144
3|6|8,0.01924454908383655
3|6|9,0.03459924250179136
3|6|10,0.059166751970518905
3|6|11,0.038182004299314065
3|6|12,0.025079332582659375
3|6|13,0.020165830688913866
3|7|8,0.05630054253250072
3|7|9,0.05906438734773256
3|7|10,0.08936431569249659
3|7|11,0.06766301566178723
3|7|12,0.057938376497082555
3|7|13,0.0553792609274234
3|8|9,0.025488791073804862
3|8|10,0.05732418876036438
3|8|11,0.03316613778278221
3|8|12,0.024772238714300343
3|8|13,0.014126317944518352
3|9|10,0.06438734773262356
3|9|11,0.03930801514996418
3|9|12,0.03582761797522771
3|9|13,0.021803664653495702
3|10|11,0.07636400859862824
3|10|12,0.05906438734773256
3|10|13,0.05650527177807341
3|11|12,0.03910328590439138
3|11|13,0.030095199099191228
3|12|13,0.022110758521854845
4|5|6,0.06387552461869173
4|5|7,0.05875729347937353
4|5|8,0.0553792609274234
4|5|9,0.05722182413757804
4|5|10,0.08864776333299207
4|5|11,0.06725355717064174
4|5|12,0.05773364725150987
4|5|13,0.0555839901729962
4|6|7,0.06100931518067354
4|6|8,0.019346913706623003
4|6|9,0.03480397174736405
4|6|10,0.05957621046166439
4|6|11,0.039410379772750526
4|6|12,0.025386426451018518
4|6|13,0.020370559934486554
4|7|8,0.05650527177807341
4|7|9,0.05906438734773256
4|7|10,0.08926195106971024
4|7|11,0.06776538028457357
4|7|12,0.058143105742655354
4|7|13,0.0555839901729962
4|8|9,0.025591155696591206
4|8|10,0.05722182413757804
4|8|11,0.03337086702835501
4|8|12,0.025284061828232174
4|8|13,0.014433411812877384
4|9|10,0.06387552461869173
4|9|11,0.03920565052717773
4|9|12,0.03562288872965502
4|9|13,0.021906029276282046
4|10|11,0.0762616439758419
4|10|12,0.06059985668952805
4|10|13,0.05640290715528706
4|11|12,0.039410379772750526
4|11|13,0.03040229296755037
4|12|13,0.023339133995291195
5|6|7,0.05681236564643255
5|6|8,0.0553792609274234
5|6|9,0.056198177909714375
5|6|10,0.08823830484184658
5|6|11,0.06663936943392357
5|6|12,0.05650527177807341
5|6|13,0.05363906234005522
5|7|8,-0.0032756679291636726
5|7|9,0.0
5|7|10,0.050977582147609724
5|7|11,0.02129184153956387
5|7|12,0.022622581635786676
5|7|13,-0.0019449278329409792
5|8|9,0.0
5|8|10,0.05036339441089155
5|8|11,0.021087112293991184
5|8|12,0.02395332173200937
5|8|13,0.0
5|9|10,0.050772852902037036
5|9|11,0.020882383048418385
5|9|12,0.022315487767427533
5|9|13,0.0002047292455726879
5|10|11,0.07216705906438736
5|10|12,0.057426553383150725
5|10|13,0.04964684205138703
5|11|12,0.0373630873170232
5|11|13,0.020575289180059353
5|12|13,0.024055686354795713
6|7|8,0.057426553383150725
6|7|9,0.05701709489200524
6|7|10,0.08926195106971024
6|7|11,0.06489917084655539
6|7|12,0.05527689630463706
6|7|13,0.05640290715528706
6|8|9,0.02323676937250485
6|8|10,0.04944211280581423
6|8|11,0.020063466066127522
6|8|12,0.013716859453372865
6|8|13,-0.006346606612754657
6|9|10,0.053946156208414364
6|9|11,0.03439451325621856
6|9|12,0.025079332582659375
6|9|13,0.02078001842563204
6|10|11,0.07042686047701907
6|10|12,0.05067048827925069
6|10|13,0.04811137270959154
6|11|12,0.026512437301668523
6|11|13,0.01955164295219569
6|12|13,0.01259084860272286
7|8|9,-0.0030709386835909847
7|8|10,0.05056812365646424
7|8|11,0.016992527382536537
7|8|12,0.02272494625857302
7|8|13,-0.0015354693417954923
7|9|10,0.05107994677039607
7|9|11,0.02129184153956387
7|9|12,0.024362780223154856
7|9|13,-0.0014331047190091484
7|10|11,0.0722694236871737
7|10|12,0.05875729347937353
7|10|13,0.05005630054253252
7|11|12,0.03787491043095503
7|11|13,0.02047292455727301
7|12|13,0.023339133995291195
8|9|10,0.05046575903367789
8|9|11,0.021394206162350216
8|9|12,-0.0011260108506500055
8|9|13,-0.0012283754734364605
8|10|11,0.07165523595045553
8|10|12,0.04770191421844605
8|10|13,0.05046575903367789
8|11|12,0.01852799672433203
8|11|13,0.019961101443341178
8|12|13,-0.0031733033063773286
9|10|11,0.0722694236871737
9|10|12,0.04964684205138703
9|10|13,0.05056812365646424
9|11|12,0.018732725969904718
9|11|13,0.02047292455727301
9|12|13,-0.00245675094687281
10|11|12,0.07052922509980541
10|11|13,0.07185996519602822
10|12|13,0.04811137270959154
11|12|13,0.01781144436482751
0|1|2|3,-0.007677346708977462
0|1|2|4,-0.006551335858327345
0|1|2|5,-0.004504043402600133
0|1|2|6,-0.015457058040741156
0|1|2|7,-0.0016378339645818363
0|1|2|8,-0.05404852083120082
0|1|2|9,-0.038182004299314176
0|1|2|10,-0.00962227454191833
0|1|2|11,-0.03613471184358685
0|1|2|12,-0.02743371890674584
0|1|2|13,-0.04964684205138703
0|1|3|4,0.016890162759750194
0|1|3|5,0.04596171563107787
0|1|3|6,0.011976660866004685
0|1|3|7,0.04749718497287336
0|1|3|8,0.015457058040741045
0|1|3|9,0.027126625038386698
0|1|3|10,0.044323881666496034
0|1|3|11,0.02692189579281401
0|1|3|12,0.01504759954959567
0|1|3|13,0.01709489200532288
0|1|4|5,0.04637117412222336
0|1|4|6,0.010953014638141023
0|1|4|7,0.04933974818302789
0|1|4|8,0.014945234926809214
0|1|4|9,0.025795884942164005
0|1|4|10,0.04442624628928238
0|1|4|11,0.027536083529532185
0|1|4|12,0.015457058040741045
0|1|4|13,0.018732725969904718
0|1|5|6,0.041867130719623225
0|1|5|7,0.011669566997645542
0|1|5|8,0.01709489200532288
0|1|5|9,0.010441191524209192
0|1|5|10,0.049544477428600686
0|1|5|11,0.02589824956495035
0|1|5|12,0.020677653802845697
0|1|5|13,0.01627597502303202
0|1|6|7,0.043812058552564204
0|1|6|8,0.011567202374859198
0|1|6|9,0.02989046985361854
0|1|6|10,0.043095506193059685
0|1|6|11,0.02344149861807754
0|1|6|12,0.010543556146995536
0|1|6|13,0.0077797113317636946
0|1|7|8,0.015661787286313844
0|1|7|9,0.01085065001535468
0|1|7|10,0.048827925069096056
0|1|7|11,0.025795884942164005
0|1|7|12,0.022315487767427533
0|1|7|13,0.013716859453372865
0|1|8|9,-0.0032756679291636726
0|1|8|10,0.04565462176271873
0|1|8|11,0.016890162759750194
0|1|8|12,0.0
0|1|8|13,-0.0035827617975228154
0|1|9|10,0.04616644487665056
0|1|9|11,0.019858736820554834
0|1|9|12,0.00542532500767734
0|1|9|13,-0.004094584911454646
0|1|10|11,0.06602518169720539
0|1|10|12,0.037158358071450515
0|1|10|13,0.04422151704370969
0|1|11|12,0.012181390111577373
0|1|11|13,0.012795577848295547
0|1|12|13,-0.002559115569659154
0|2|3|4,-0.01750435049646848
0|2|3|5,0.030504657590336715
0|2|3|6,0.006448971235541001
0|2|3|7,0.03685126420309137
0|2|3|8,-0.015457058040741156
0|2|3|9,0.0015354693417954923
0|2|3|10,0.02323676937250485
0|2|3|11,-0.0036851264203091594
0|2|3|12,-0.004913501893745509
0|2|3|13,-0.014433411812877495
0|2|4|5,0.03163066844098672
0|2|4|6,0.007677346708977351
0|2|4|7,0.03674889958030503
0|2|4|8,-0.010645920769781991
0|2|4|9,0.0035827617975227044
0|2|4|10,0.02098474767120484
0|2|4|11,-0.0019449278329409792
0|2|4|12,0.0031733033063773286
0|2|4|13,-0.011669566997645653
0|2|5|6,0.024669874091513888
0|2|5|7,-0.010031733033063817
0|2|5|8,-0.014433411812877495
0|2|5|9,-0.009417545296345642
0|2|5|10,0.026307708056095724
0|2|5|11,-0.0029685740608046407
0|2|5|12,-0.0017401985873682912
0|2|5|13,-0.011669566997645653
0|2|6|7,0.027740812775104873
0|2|6|8,-0.016173610400245675
0|2|6|9,0.0016378339645818363
0|2|6|10,0.020370559934486554
0|2|6|11,-0.0008189169822909736
0|2|6|12,0.004299314157027334
0|2|6|13,-0.01699252738253665
0|2|7|8,-0.009929368410277473
0|2|7|9,-0.009315180673559298
0|2|7|10,0.029788105230832196
0|2|7|11,-0.00020472924557279892
0|2|7|12,0.004913501893745509
0|2|7|13,-0.009008086805200155
0|2|8|9,-0.04719009110451433
0|2|8|10,-0.01136247312928651
0|2|8|11,-0.043095506193059685
0|2|8|12,-0.03807963967652783
0|2|8|13,-0.05875729347937353
0|2|9|10,0.0017401985873681802
0|2|9|11,-0.030299928344764138
0|2|9|12,-0.024772238714300343
0|2|9|13,-0.040126932132255155
0|2|10|11,0.007984440577336382
0|2|10|12,0.011157743883713711
0|2|10|13,-0.010748285392568335
0|2|11|12,-0.025591155696591317
0|2|11|13,-0.042890776947487
0|2|12|13,-0.03695362882587783
0|3|4|5,0.05138704063875521
0|3|4|6,0.013614494830586521
0|3|4|7,0.05630054253250072
0|3|4|8,0.020165830688913866
0|3|4|9,0.03449687787900502
0|3|4|10,0.05722182413757804
0|3|4|11,0.03582761797522771
0|3|4|12,0.017401985873682024
0|3|4|13,0.023850957109223025
0|3|5|6,0.04790664346401885
0|3|5|7,0.051284676015968866
0|3|5|8,0.051489405261541554
0|3|5|9,0.05210359299825973
0|3|5|10,0.08291534445695559
0|3|5|11,0.06049749206674171
0|3|5|12,0.04207185996519602
0|3|5|13,0.04770191421844605
0|3|6|7,0.05015866516531886
0|3|6|8,0.010441191524209192
0|3|6|9,0.02395332173200937
0|3|6|10,0.048009008086805194
0|3|6|11,0.023543863240863883
0|3|6|12,0.015968881154672876
0|3|6|13,0.013307400962227378
0|3|7|8,0.05241068686661887
0|3|7|9,0.054457979322346195
0|3|7|10,0.08199406285187838
0|3|7|11,0.06397788924147807
0|3|7|12,0.04452861091206872
0|3|7|13,0.05210359299825973
0|3|8|9,0.03541815948408222
0|3|8|10,0.05589108404135523
0|3|8|11,0.03214249155491855
0|3|8|12,0.017709079742041167
0|3|8|13,0.01903981983826386
0|3|9|10,0.06868666188965089
0|3|9|11,0.044323881666496034
0|3|9|12,0.029583375985259508
0|3|9|13,0.03480397174736405
0|3|10|11,0.0709386835909509
0|3|10|12,0.04872556044630971
0|3|10|13,0.05527689630463706
0|3|11|12,0.027126625038386698
0|3|11|13,0.03439451325621856
0|3|12|13,0.015149964172382013
0|4|5|6,0.047087726481727876
0|4|5|7,0.05230832224383253
0|4|5|8,0.0515917698843279
0|4|5|9,0.05241068686661887
0|4|5|10,0.08332480294810107
0|4|5|11,0.06100931518067354
0|4|5|12,0.043812058552564204
0|4|5|13,0.04739482035008702
0|4|6|7,0.05015866516531886
0|4|6|8,0.011055379260927367
0|4|6|9,0.02395332173200937
0|4|6|10,0.04790664346401885
0|4|6|11,0.025284061828232174
0|4|6|12,0.018630361347118374
0|4|6|13,0.013205036339441034
0|4|7|8,0.05343433309448253
0|4|7|9,0.05466270856791888
0|4|7|10,0.08260825058859655
0|4|7|11,0.06408025386426452
0|4|7|12,0.04739482035008702
0|4|7|13,0.05312723922612339
0|4|8|9,0.03603234722080051
0|4|8|10,0.054969802436278026
0|4|8|11,0.03234722080049135
0|4|8|12,0.018835090592691173
0|4|8|13,0.019858736820554834
0|4|9|10,0.06858429726686455
0|4|9|11,0.045347527894359696
0|4|9|12,0.02917391749411402
0|4|9|13,0.03285904391442318
0|4|10|11,0.07063158972259187
0|4|10|12,0.051489405261541554
0|4|10|13,0.05456034394513254
0|4|11|12,0.027228989661173042
0|4|11|13,0.03541815948408222
0|4|12|13,0.01658306889139105
0|5|6|7,0.052717780734977904
0|5|6|8,0.049749206674173374
0|5|6|9,0.05067048827925069
0|5|6|10,0.08076568737844192
0|5|6|11,0.06008803357559622
0|5|6|12,0.04749718497287336
0|5|6|13,0.049032654314668855
0|5|7|8,0.00839389906848187
0|5|7|9,0.007677346708977351
0|5|7|10,0.05015866516531886
0|5|7|11,0.027024260415600354
0|5|7|12,0.015866516531886532
0|5|7|13,0.014740505681236526
0|5|8|9,0.009212816050772843
0|5|8|10,0.05404852083120071
0|5|8|11,0.02589824956495035
0|5|8|12,0.01729962125089568
0|5|8|13,0.01729962125089568
0|5|9|10,0.04995393591974606
0|5|9|11,0.02794554202067767
0|5|9|12,0.016992527382536537
0|5|9|13,0.011260108506500166
0|5|10|11,0.06674173405670991
0|5|10|12,0.05404852083120071
0|5|10|13,0.05333196847169619
0|5|11|12,0.028355000511823047
0|5|11|13,0.030811751458695857
0|5|12|13,0.01924454908383655
0|6|7|8,0.05118231139318252
0|6|7|9,0.05527689630463706
0|6|7|10,0.08250588596581021
0|6|7|11,0.06438734773262356
0|6|7|12,0.046575903367796045
0|6|7|13,0.05404852083120071
0|6|8|9,0.032244856177704895
0|6|8|10,0.050772852902037036
0|6|8|11,0.02323676937250485
0|6|8|12,0.008496263691268213
0|6|8|13,0.01064592076978188
0|6|9|10,0.0646944416009827
0|6|9|11,0.046064080253864215
0|6|9|12,0.027331354283959386
0|6|9|13,0.03214249155491855
0|6|10|11,0.06510390009212808
0|6|10|12,0.04452861091206872
0|6|10|13,0.046575903367796045
0|6|11|12,0.024567509468727544
0|6|11|13,0.02743371890674584
0|6|12|13,0.01064592076978188
0|7|8|9,0.010338826901422848
0|7|8|10,0.05210359299825973
0|7|8|11,0.027331354283959386
0|7|8|12,0.02272494625857302
0|7|8|13,0.0155594226635275
0|7|9|10,0.0515917698843279
0|7|9|11,0.028559729757395846
0|7|9|12,0.017606715119254712
0|7|9|13,0.0155594226635275
0|7|10|11,0.0658204524516327
0|7|10|12,0.05261541611219156
0|7|10|13,0.05138704063875521
0|7|11|12,0.03204012693213221
0|7|11|13,0.026614801924454867
0|7|12|13,0.02323676937250485
0|8|9|10,0.04667826799058239
0|8|9|11,0.01627597502303202
0|8|9|12,0.0018425632101545242
0|8|9|13,0.0018425632101545242
0|8|10|11,0.06899375575801003
0|8|10|12,0.03255195004606404
0|8|10|13,0.0464735387450097
0|8|11|12,0.00839389906848187
0|8|11|13,0.01729962125089568
0|8|12|13,-0.006756065103900144
0|9|10|11,0.06858429726686455
0|9|10|12,0.038898556658818695
0|9|10|13,0.04678063261336873
0|9|11|12,0.018323267478759342
0|9|11|13,0.01658306889139105
0|9|12|13,0.0031733033063773286
0|10|11|12,0.05589108404135523
0|10|11|13,0.06633227556556454
0|10|12|13,0.036953628825877716
0|11|12|13,0.011260108506500166
1|2|3|4,-0.05138704063875532
1|2|3|5,0.014023953321732008
1|2|3|6,-0.027536083529532185
1|2|3|7,0.017709079742041167
1|2|3|8,-0.04473334015764152
1|2|3|9,-0.03613471184358685
1|2|3|10,-0.006551335858327345
1|2|3|11,-0.033985054765073186
1|2|3|12,-0.026000614187736804
1|2|3|13,-0.04268604770191431
1|2|4|5,0.015968881154672876
1|2|4|6,-0.027843177397891328
1|2|4|7,0.015252328795168357
1|2|4|8,-0.04596171563107798
1|2|4|9,-0.03337086702835501
1|2|4|10,-0.005322960384890996
1|2|4|11,-0.03388269014228684
1|2|4|12,-0.024260415600368512
1|2|4|13,-0.042890776947487
1|2|5|6,-0.0003070938683591429
1|2|5|7,-0.022520217013000332
1|2|5|8,-0.02292967550414582
1|2|5|9,-0.02374859248643668
1|2|5|10,0.016378339645818363
1|2|5|11,-0.010441191524209303
1|2|5|12,-0.010953014638141134
1|2|5|13,-0.02118947691677764
1|2|6|7,0.004299314157027334
1|2|6|8,-0.05722182413757804
1|2|6|9,-0.038386733544886975
1|2|6|10,-0.014638141058450183
1|2|6|11,-0.03930801514996418
1|2|6|12,-0.032244856177705006
1|2|6|13,-0.058859658102159984
1|2|7|8,-0.022827310881359475
1|2|7|9,-0.02323676937250485
1|2|7|10,0.01627597502303202
1|2|7|11,-0.01136247312928651
1|2|7|12,-0.009315180673559298
1|2|7|13,-0.017094892005322992
1|2|8|9,-0.07319070529225102
1|2|8|10,-0.031118845327055
1|2|8|11,-0.055686354795782655
1|2|8|12,-0.06448971235541001
1|2|8|13,-0.0764663732214147
1|2|9|10,-0.023543863240863994
1|2|9|11,-0.052001228375473496
1|2|9|12,-0.04616644487665067
1|2|9|13,-0.07349779916061017
1|2|10|11,-0.002559115569659154
1|2|10|12,-0.015968881154672987
1|2|10|13,-0.03040229296755048
1|2|11|12,-0.046064080253864326
1|2|11|13,-0.05855256423380084
1|2|12|13,-0.06019039819838268
1|3|4|5,0.060906950557887196
1|3|4|6,0.02323676937250485
1|3|4|7,0.060190398198382566
1|3|4|8,0.01627597502303202
1|3|4|9,0.029583375985259508
1|3|4|10,0.05834783498822804
1|3|4|11,0.03459924250179136
1|3|4|12,0.02497696795987303
1|3|4|13,0.015866516531886532
1|3|5|6,0.06530862933770087
1|3|5|7,0.05926911659330536
1|3|5|8,0.058450199611014386
1|3|5|9,0.0607022213123144
1|3|5|10,0.09192343126215574
1|3|5|11,0.07083631896816456
1|3|5|12,0.05752891800593707
1|3|5|13,0.05855256423380073
1|3|6|7,0.06530862933770087
1|3|6|8,0.020370559934486554
1|3|6|9,0.035213430238509535
1|3|6|10,0.05599344866414169
1|3|6|11,0.03674889958030503
1|3|6|12,0.025079332582659375
1|3|6|13,0.016992527382536537
1|3|7|8,0.05875729347937353
1|3|7|9,0.060190398198382566
1|3|7|10,0.09212816050772854
1|3|7|11,0.06930084962636907
1|3|7|12,0.053946156208414364
1|3|7|13,0.05885965810215987
1|3|8|9,0.030197563721977683
1|3|8|10,0.05681236564643255
1|3|8|11,0.03306377315999587
1|3|8|12,0.02252021701300022
1|3|8|13,0.015252328795168357
1|3|9|10,0.06428498310983721
1|3|9|11,0.03859146279045955
1|3|9|12,0.02794554202067767
1|3|9|13,0.02866209438018219
1|3|10|11,0.07370252840618274
1|3|10|12,0.052205957621046184
1|3|10|13,0.05660763640085986
1|3|11|12,0.03797727505374138
1|3|11|13,0.03204012693213221
1|3|12|13,0.02170130003070936
1|4|5|6,0.0656157232060599
1|4|5|7,0.05947384583887805
1|4|5|8,0.058143105742655354
1|4|5|9,0.06080458593510074
1|4|5|10,0.09120687890265122
1|4|5|11,0.07052922509980541
1|4|5|12,0.05722182413757804
1|4|5|13,0.05947384583887805
1|4|6|7,0.06500153546934173
1|4|6|8,0.019858736820554834
1|4|6|9,0.03541815948408222
1|4|6|10,0.05589108404135523
1|4|6|11,0.037158358071450515
1|4|6|12,0.02518169720544572
1|4|6|13,0.01709489200532288
1|4|7|8,0.058450199611014386
1|4|7|9,0.06029276282116902
1|4|7|10,0.09171870201658305
1|4|7|11,0.06991503736308724
1|4|7|12,0.05589108404135523
1|4|7|13,0.05834783498822804
1|4|8|9,0.03040229296755037
1|4|8|10,0.056198177909714375
1|4|8|11,0.032756679291636726
